DFT_energy_eV_atom,ML_energy_eV_atom
-0.0019791544065412836,-0.0025937826959534505
-0.000300376338117303,-0.0008088672370831773
-5.204794840096838e-05,-0.0003039176208687877
2.6178482016803173e-05,-0.0001937728893892654
0.0001111032937615164,-0.00012786469000047873
-0.0025412964489532897,-0.0027436677340233473
-0.0019155469283873572,-0.002143629810348102
-0.00037497223863169893,-0.0007137417130991253
-0.000655315222502395,-0.0007868420124452769
-0.0018567268622575739,-0.0017081704872907721
-0.0016911733192728207,-0.001480586578850307
-0.0011552985607750088,-0.0010664895604861613
-0.00036303672729331993,-0.0002782358693309561
-0.001148946958636543,-0.001074551597497475
-0.0008486903504660859,-0.0008913368051253201
-0.0007726737501059233,-0.0010907780171010018
-0.0007947508123606895,-0.001269284914826585
-0.0016317354883312873,-0.002224803776897488
0.0009934003037130879,0.00024898785724758454
0.0011116202376229012,0.0005846812166225845
-0.0006992800619514128,-0.0009507530410530762
-0.0006600731666139836,-0.0008018402856180273
-0.0012477090921549916,-0.001456030628219196
0.0007852877544110015,0.0005935852782954498
-0.0012843687362931178,-0.0015112041764666628
-0.001930839926558292,-0.0019537509278961807
-4.85707314226147e-05,-1.0774418257142315e-05
-0.0009071578632244837,-0.0009703684935402634
-0.0009897106385210463,-0.0011195324607626844
-0.0008104573572609297,-0.0009857575405476382
-0.0006376008091706353,-0.000983566415641235
-0.0012352109688151813,-0.0013744007588059048
-0.0003075911385224117,-0.0001909653652489851
-0.0007613635033578703,-0.0005486467327102673
-0.0030112289923636126,-0.0024884412266032996
-0.001819469894996928,-0.0011136708527601513
-0.0017454428451912918,-0.0013546550483738429
-0.000969132392725669,-0.0006822774387558184
-0.0006970199240186048,-8.62798377170293e-05
-0.001232330344919319,-0.0009106126564972783
-0.0001775971696531542,-0.00025049092482731794
-0.0005445620929833694,-0.0009293256073874545
0.0005314508509570715,-3.6749250199363814e-05
-0.0018476598292807012,-0.0023476137685065623
-0.002093102882867015,-0.0024773134755378123
-0.0012136712982737663,-0.0016922743646716754
-0.0016633308943596603,-0.0020837832579445603
-0.0007442022775876467,-0.001096904793058684
0.0002982271698499517,-0.0001400438088410283
0.0021684397298145086,0.0017387225069001033
-0.00030807742589900045,-0.0006160482465418227
0.00041495605256614,8.882902847062724e-06
-0.0006557332823149409,-0.001458403183818291
-0.0012819725414487948,-0.0023441479764869655
0.0007883487035371672,-0.00018125416946190853
-0.0013524265371245292,-0.00206230232547
-0.0015713318522330155,-0.0024402388049793444
-0.003437755525311559,-0.004466661817332351
-0.0016176786834876111,-0.0023941112065131165
-0.0011443742511119126,-0.001783889901986413
0.0002332986784665536,-0.00018731581647557505
0.003105121615419648,0.0027936258629495114
0.0010097331086740269,0.0005692665832270905
0.00097413377943667,0.00020658656671912468
0.0006688846119402569,0.00011136567528069463
-0.00037254577941325806,-0.0009943429354279942
0.0017728459724537515,0.0011872219538702211
0.000506753597704801,-5.0900846616741546e-05
0.0005800991681894629,-0.00037675973035788957
-0.0007401935094151213,-0.0018924529297237314
-0.0016737100471289068,-0.002655652898738481
-0.0008796022861190522,-0.0015993167052101853
-0.00011149819042088893,-0.0007199847908054835
0.0007156053675032581,0.0004772207294365671
0.002115795586433933,0.0020862391017715254
0.0008687039934898166,0.000993542330377295
0.001646227741957773,0.0016553946319959323
0.0028843767442481294,0.0026065452005354928
0.001863157444091712,0.0017440026061876779
0.0030104451056160997,0.0029172662490282164
0.002432186422851146,0.0026103157031229784
0.001980458296827692,0.002218848678495533
0.0016220234130059907,0.0018988793151493155
0.0009736082014910608,0.000915208452454408
0.0029507955567567024,0.0028886327591806094
0.0021835118511717155,0.0019826840272116897
0.0031298916093476237,0.0027267570111177974
0.0034353159916520326,0.0032858078735102936
0.0024873350756422496,0.0024790435964803237
0.0016187212781062499,0.0016710116304352596
0.00017083839253473343,0.0002131273769236941
0.0024095576995080137,0.0023615230082896232
0.0014069714956406187,0.0008641101173623156
0.003366000825650417,0.0030033737356518486
0.0034021627005245136,0.0032843285152921453
0.0021897648286142157,0.0018511723390020052
0.001115637301921879,0.0005489765806316882
0.0007607562914984101,0.0002590433062152897
0.0030185161355404944,0.002443741364544394
0.00205001823255202,0.0013464623043546453
0.0018460575434744442,0.001291830722237819
0.0022281288347301142,0.0016894826737257063
0.0011731889856037014,0.0006062319301349817
0.0015383696384390078,0.001132267052895486
0.0029103900994300602,0.0026984514922219205
0.0021724154460684986,0.0022017918644223755
0.002662861989904286,0.002803999978681304
0.0007974765971141551,0.0009699098156090713
-0.0001292767164216002,-5.4857432019161934e-05
0.00130371251464112,0.0016374864891872676
0.0008976083925347211,0.0014573350847797428
0.0020666802952860053,0.002532056258303328
0.0028605391716496342,0.0030751993678848066
0.0029958414846760206,0.003114572160939133
0.0005431163058631228,0.0004975432965181881
0.0002301148798835584,-0.00016828885082986744
0.001690861716042491,0.0012135503431238703
-0.0005520456887779801,-0.0008323974063273454
0.0008571947053894746,0.00031628469949396276
-8.977129223808333e-05,-0.0007860325522983658
-0.0003411686617482701,-0.000903778765888319
0.0006939051497454329,0.00014457912789112015
7.526463701879038e-05,-0.0004021390973605321
0.0007027294704755604,0.0003650174570850595
0.0012767268501647777,0.0009406924910138059
0.0016466075730932062,0.001150296149546648
0.002893360815704682,0.0027472633349532316
0.0008700921724198452,0.0008470951719345976
0.002161064913195787,0.0020743739976580855
-0.00018151627295992512,-0.00019168643606803926
0.00023451336821267432,0.00015058495003472672
0.00027827485226339377,0.00024268662866688828
0.0026626794745254756,0.002792741969670942
0.0026284711116772996,0.002623774141170543
0.0015400619211902722,0.001398239841648774
0.0010085975974618577,0.0006519012997330265
-2.7900763313937205e-05,-0.000334979491157128
-0.0010950273313028447,-0.001514900245950912
-0.0006557155617201715,-0.0009470313852091294
