block,layer,z_minus_GDS_min_A,z_minus_GDS_max_A,waters,translation_20_300cm-1_cross_to_self,translation_20_300cm-1_self_weighted_participation
7,4,6.0,8.0,13,-0.23005559227231898,0.7091954939853338
7,5,8.0,10.0,6,-0.1495768551668762,0.7478037778858613
7,6,10.0,12.0,13,-0.14946643000613488,0.7697388269617625
7,7,12.0,14.0,10,-0.10468758072736933,0.7481841986160687
7,8,14.0,16.0,12,0.031411632441280014,0.7376387063536242
7,9,16.0,18.0,11,-0.056585510334309565,0.7200850304202739
7,10,18.0,20.0,11,-0.19806251125920563,0.7435151305391873
7,11,20.0,22.0,8,0.04046111998211122,0.772750167896564
7,12,22.0,24.0,13,-0.044341656487997434,0.7413022478985963
7,13,24.0,26.0,9,-0.051414520473808525,0.763850751246171
7,14,26.0,28.0,11,-0.10082428623590552,0.7507771680021575
7,15,28.0,30.0,12,-0.25117032563241626,0.7406793385213001
7,16,30.0,32.0,9,-0.10552634996128604,0.7950410173616816
7,17,32.0,34.0,11,0.07942286080808054,0.7585019139347989
7,18,34.0,36.0,9,-0.15376724949719278,0.7772093210899066
7,19,36.0,38.0,10,-0.1810885312237466,0.735518488771834
7,20,38.0,40.0,14,-0.22717103157878552,0.7188234621405686
7,21,40.0,42.0,2,-0.00612655756301877,0.8315846605991595
8,1,0.0,2.0,2,0.17087375082102174,0.8249154770284989
8,2,2.0,4.0,2,0.028477948015272203,0.8930064070465936
8,3,4.0,6.0,12,0.12316520434964001,0.6944158698958359
8,4,6.0,8.0,13,0.02291796924622668,0.7223015820685313
8,5,8.0,10.0,6,-0.1959023367840991,0.790871856467538
8,6,10.0,12.0,13,-0.08266370734761683,0.7391115706341588
8,7,12.0,14.0,10,-0.002810486528370698,0.7669377107045544
8,8,14.0,16.0,12,-0.10502265576936858,0.7403494963645018
8,9,16.0,18.0,11,-0.0921713725419687,0.7731555413041792
8,10,18.0,20.0,11,0.0629029647339054,0.7776996476980144
8,11,20.0,22.0,8,0.18383841165559067,0.7719004095141161
8,12,22.0,24.0,13,-0.003305625169498979,0.7314697003057973
8,13,24.0,26.0,9,-0.21950102331169513,0.7536335843748491
8,14,26.0,28.0,11,-0.22681544703144915,0.7270031028993751
8,15,28.0,30.0,12,-0.20918304407741503,0.7455175861129999
8,16,30.0,32.0,9,-0.0795911134217064,0.7669597515277287
8,17,32.0,34.0,11,0.1530258379719295,0.7472495394533933
8,18,34.0,36.0,9,-0.13522153990203215,0.730096906475277
8,19,36.0,38.0,10,-0.09223970175737589,0.7505470121908085
8,20,38.0,40.0,14,-0.30604357474387917,0.7308057049667664
8,21,40.0,42.0,2,0.11563914413770383,0.9181384798781204
9,1,0.0,2.0,2,-0.007215386009242139,0.7635700560240235
9,2,2.0,4.0,2,0.019798101561896816,0.8771822713571912
9,3,4.0,6.0,12,-0.10993096745096909,0.6629091749929586
9,4,6.0,8.0,13,-0.11664610831623061,0.6825931632346506
9,5,8.0,10.0,6,-0.23083850338027453,0.8144878042317248
9,6,10.0,12.0,13,-0.15322715483000177,0.7291057256483231
9,7,12.0,14.0,10,-0.030954874029380575,0.7718879056138465
9,8,14.0,16.0,12,-0.08579619233286116,0.7369011721782577
9,9,16.0,18.0,11,-0.12497426875054492,0.765676285648202
9,10,18.0,20.0,11,0.03106942595161498,0.7631787796862484
9,11,20.0,22.0,8,0.07234866374225928,0.7529913084044593
9,12,22.0,24.0,13,-0.04558485560267383,0.7510676390050184
