block,time_min_ps,time_max_ps,layer,z_minus_GDS_min_A,z_minus_GDS_max_A,water_frame_observations,mean_instantaneous_water_count,water_number_density_A-3,water_mass_density_g_cm-3,mean_tetrahedral_q,mean_HB_degree,fraction_degree_eq4,mean_P1_cos_theta,mean_P2
1,0.0,10.0,12,22.0,24.0,10519,10.519,0.03136123251022352,0.9381736617142432,0.4036551306005402,2.644262762620021,0.13527901891814811,-0.023432608198339963,-0.16837470402658197
2,10.0,20.0,1,0.0,2.0,14923,14.923,0.044491270344145406,1.3309597446298747,0.7169133533039729,3.253434296053072,0.42987334986262815,0.08603581269691259,-0.053832219897776167
2,10.0,20.0,2,2.0,4.0,11304,11.304,0.033701622996061095,1.0081866215436643,0.8552919431087316,3.767250530785563,0.6813517338995047,-0.09217420349083187,0.19309533771306434
2,10.0,20.0,3,4.0,6.0,9014,9.014,0.02687424183355402,0.8039449935062446,0.8529097694179794,3.737852229864655,0.7664743731972488,0.026619399411843627,-0.0655982645970535
2,10.0,20.0,4,6.0,8.0,13452,13.452,0.04010564689870964,1.1997634848730867,0.766313552905781,3.4145108534046984,0.5504757656853999,-0.05747028422191898,0.058914749163725404
2,10.0,20.0,5,8.0,10.0,8740,8.74,0.02605734120537632,0.7795073489288417,0.8559871424964905,3.734324942791762,0.7471395881006865,-0.07326919652485095,0.023204439800539045
2,10.0,20.0,6,10.0,12.0,13734,13.734,0.040946398640118814,1.2249146373213629,0.8642273552243125,3.7376583660987333,0.7351099461191204,-0.0008369609783691633,0.0010486715485193683
2,10.0,20.0,7,12.0,14.0,9501,9.501,0.028326178351519498,0.8473797851456435,0.8094376733103086,3.6024628986422482,0.6087780233659614,0.04726640694241681,-0.13655072727210024
2,10.0,20.0,8,14.0,16.0,9845,9.845,0.02935177622047253,0.878060623593186,0.7968178760592425,3.5665820213306247,0.5853732859319452,-0.04561103197510754,0.06302075040484097
2,10.0,20.0,9,16.0,18.0,10449,10.449,0.03115253526944819,0.9319304678441037,0.7973383182518243,3.4754521963824287,0.5934539190353144,0.08034723440287268,0.11516442043834281
2,10.0,20.0,10,18.0,20.0,12558,12.558,0.037440284995093345,1.1200289803030197,0.8483655583262665,3.7035355948399427,0.7126134734830387,-0.011407580774319128,0.09700383632690894
2,10.0,20.0,11,20.0,22.0,9420,9.42,0.02808468583005091,0.8401555179530537,0.7385572374994601,3.2918259023354564,0.4902335456475584,-0.040915559103997134,-0.2558693666127344
2,10.0,20.0,12,22.0,24.0,8030,8.03,0.023940554906083735,0.7161835253888555,0.3584540702905837,2.3701120797011206,0.11307596513075965,-0.013276850988014769,-0.22757645280499975
3,20.0,30.0,1,0.0,2.0,14662,14.662,0.04371312777496884,1.3076815503426402,0.7191720647822382,3.1781475924157685,0.3949665802755422,0.13863183619901637,-0.04627253885151617
3,20.0,30.0,2,2.0,4.0,10727,10.727,0.03198136145424162,0.9567248663569432,0.8521063703440838,3.747273235760231,0.6931108418010627,-0.033167872798612136,0.12156406464158816
3,20.0,30.0,3,4.0,6.0,9490,9.49,0.028293383070826236,0.846398711823193,0.8645940810166661,3.7884088514225502,0.7819810326659642,0.04792855965961412,-0.11819349781801834
3,20.0,30.0,4,6.0,8.0,11302,11.302,0.03369566021775323,1.008008244575946,0.7738120678319628,3.4678817908334807,0.6090957352680941,-0.09305827268962164,0.011073585361908207
3,20.0,30.0,5,8.0,10.0,10317,10.317,0.030758991901129008,0.9201575879746979,0.858602229227634,3.7479887564214405,0.7605893186003683,0.02034858791126808,-0.03573618424664805
3,20.0,30.0,6,10.0,12.0,12991,12.991,0.03873122649874643,1.1586475938140253,0.8704754096355489,3.7292741128473557,0.7624509275652375,-0.0046370492451479105,0.07239375258890736
3,20.0,30.0,7,12.0,14.0,8771,8.771,0.026149764269148255,0.7822721919284749,0.799194284877626,3.5226313989282865,0.5379090183559457,0.09133071918121567,-0.1863797195466696
3,20.0,30.0,8,14.0,16.0,11247,11.247,0.0335316838142869,1.0031028779636937,0.8528160531380446,3.6572419311816486,0.7027651818262648,-0.023083056099974714,-0.030014894906857
3,20.0,30.0,9,16.0,18.0,8951,8.951,0.026686414316856234,0.7983261190231192,0.8555078353382468,3.733437604736901,0.7477376829404536,0.10372335214373941,0.11037066721321553
3,20.0,30.0,10,18.0,20.0,13912,13.912,0.04147708590951893,1.240790187448289,0.8322531744462615,3.702343300747556,0.6848763657274296,0.01098743775912452,0.0826825844086377
3,20.0,30.0,11,20.0,22.0,10388,10.388,0.030970670531058266,0.9264899703286965,0.755109322371894,3.3184443588756256,0.4871967654986523,-0.07004371861122284,-0.060099130894640376
3,20.0,30.0,12,22.0,24.0,7883,7.883,0.023502290700455553,0.7030728182615628,0.39969264854387926,2.586705568945833,0.1348471394139287,-0.02147873290576888,-0.2869374751643182
4,30.0,40.0,1,0.0,2.0,14339,14.339,0.04275013907824841,1.2788736700561396,0.7589719333499649,3.204337819931655,0.4014924332240742,0.15362843567822446,-0.10024435669734598
4,30.0,40.0,2,2.0,4.0,11891,11.891,0.03545169842941989,1.0605402615689767,0.861615316364357,3.753258767134808,0.7095282146160962,-0.04316903286222343,0.054599955977201346
4,30.0,40.0,3,4.0,6.0,8174,8.174,0.02436987494425012,0.7290266670645711,0.8929435752662185,3.8334964521654027,0.817837044286763,0.05368858507668228,-0.12645655361564034
4,30.0,40.0,4,6.0,8.0,11707,11.707,0.03490312282509618,1.044129580538896,0.7650750134799675,3.475271205261809,0.6215084991885197,-0.04278782074088699,-0.0011571038192375526
4,30.0,40.0,5,8.0,10.0,9799,9.799,0.029214632319391597,0.8739579533356657,0.8607195399325293,3.747525257679355,0.7751811409327483,0.010294831131208741,-0.029127871924749183
4,30.0,40.0,6,10.0,12.0,13209,13.209,0.03938116933430387,1.1780906832953169,0.8735783557322414,3.7781058369293663,0.7890832008479067,-0.04064519801194835,0.02688917767000672
4,30.0,40.0,7,12.0,14.0,9260,9.26,0.027607663565421596,0.8258853605355919,0.8035567923799902,3.59622030237581,0.6073434125269979,0.10437488309780962,-0.20926881179315443
4,30.0,40.0,8,14.0,16.0,9537,9.537,0.028433508361061097,0.8505905705645724,0.8291705103210567,3.5392681136625774,0.6377267484533921,-0.0026652127132018237,-0.008739464035330324
4,30.0,40.0,9,16.0,18.0,11088,11.088,0.03305764293881151,0.9889219090300909,0.7874613237693693,3.5170454545454546,0.5936147186147186,0.06983322999437847,0.12285166227952304
4,30.0,40.0,10,18.0,20.0,12764,12.764,0.03805445116080359,1.1384018079780016,0.8396667408586707,3.6609213412723283,0.6658570980883736,0.0758069201501173,0.10361319247204151
4,30.0,40.0,11,20.0,22.0,10411,10.411,0.031039242481598728,0.9285413054574565,0.7770007309715045,3.436365382768226,0.5124387666890788,-0.13417347308128957,-0.12069797868915597
4,30.0,40.0,12,22.0,24.0,8180,8.18,0.02438776327917372,0.7295617979677259,0.4350670557118746,2.7573349633251834,0.13422982885085574,-0.010461432036169374,-0.19554016401193158
5,40.0,50.0,1,0.0,2.0,14275,14.275,0.04255933017239668,1.2731656070891548,0.7559087183973416,3.1819264448336253,0.4140805604203152,0.14457928484513047,-0.09090016387582982
5,40.0,50.0,2,2.0,4.0,10951,10.951,0.03264919262472267,0.9767030867413896,0.8708607026008804,3.7385626883389644,0.7282439959821021,-0.05327468130879372,0.00817545998671328
5,40.0,50.0,3,4.0,6.0,9058,9.058,0.027005422956327085,0.8078692867960466,0.8895868535724426,3.833517332744535,0.8122102009273571,0.04075676075762985,-0.12027930117151907
5,40.0,50.0,4,6.0,8.0,9841,9.841,0.029339850663856793,0.8777038696577495,0.79835937897536,3.479117975815466,0.632354435524845,-0.08222299984346275,-0.02787739859534298
5,40.0,50.0,5,8.0,10.0,10914,10.914,0.03253888122602713,0.9734031128386015,0.8164015022094907,3.5369250503939895,0.6308411214953271,0.005409674678860213,-0.10272175246180178
5,40.0,50.0,6,10.0,12.0,12483,12.483,0.037216680808548355,1.1133398440135847,0.8675555198451262,3.788191941039814,0.7595129375951294,-0.043446987408263714,-0.038589801612877485
5,40.0,50.0,7,12.0,14.0,9100,9.1,0.02713064130079228,0.8116152031181303,0.8514714947640082,3.6695604395604398,0.6956043956043956,0.04576245951175089,0.01784280623126294
5,40.0,50.0,8,14.0,16.0,11761,11.761,0.03506411783940857,1.048945758667289,0.8283691502320666,3.5011478615763965,0.63081370631749,-0.03424370458060326,-0.04087727268309478
5,40.0,50.0,9,16.0,18.0,10507,10.507,0.03132545584037632,0.9371033999079336,0.7867484296436923,3.538878842676311,0.5889407061958695,-0.0007548131762767741,0.10816054356376475
5,40.0,50.0,10,18.0,20.0,11765,11.765,0.035076043396024305,1.0493025126027256,0.8610513437321021,3.7495112622184443,0.7499362515937101,0.13588854058407895,0.10040312902811935
5,40.0,50.0,11,20.0,22.0,11274,11.274,0.03361218132144309,1.0055109670278901,0.8223351344625527,3.5595174738335995,0.628880610253681,-0.10986966591518643,-0.15408955593372214
5,40.0,50.0,12,22.0,24.0,8317,8.317,0.024796213593262572,0.7417806202564274,0.386166557657245,2.839725862690874,0.12227966814957317,0.006760439981635005,-0.12263303934613222
6,50.0,60.0,1,0.0,2.0,13614,13.614,0.04058863194164683,1.2142120192582668,0.732592921256415,3.173718231232555,0.418392830909358,0.14562731184869337,0.02780128756972656
6,50.0,60.0,2,2.0,4.0,12233,12.233,0.036471333520065055,1.091042723048801,0.8821232421662893,3.8128831848279243,0.7731545818687158,-0.057989437527955226,-0.038945220992527244
6,50.0,60.0,3,4.0,6.0,7813,7.813,0.02329359345968023,0.6968296243914233,0.8880221477190876,3.8222193779598106,0.8260591322155382,0.05967971216190657,-0.12700349886968879
6,50.0,60.0,4,6.0,8.0,10931,10.931,0.032589564841644,0.9749193170642068,0.8206008169090971,3.5585948220656847,0.6571219467569298,-0.028350603256566482,-0.011061085360862704
6,50.0,60.0,5,8.0,10.0,9888,9.888,0.029479975954091655,0.8818957283991288,0.7862792618165031,3.398361650485437,0.5401496763754046,-0.02802625516314129,-0.13749524039819247
6,50.0,60.0,6,10.0,12.0,12920,12.92,0.03851954786881717,1.1523152114600268,0.8755394444180379,3.761842105263158,0.7502321981424148,-0.03409969800877381,-0.04731561280520835
6,50.0,60.0,7,12.0,14.0,8978,8.978,0.02676691182401243,0.8007342080873159,0.8559432413132332,3.6728670082423704,0.7012697705502339,0.08110738549421168,-0.027265737425091977
6,50.0,60.0,8,14.0,16.0,12406,12.406,0.0369871138436955,1.1064723307564313,0.8385831959350298,3.61405771400935,0.6804771884571982,-0.00015249944890221507,-0.022385538918418928
6,50.0,60.0,9,16.0,18.0,9921,9.921,0.02957836179617145,0.8848389483664802,0.7856749243810883,3.45791754863421,0.5394617478076806,-0.01776085230090479,0.23428380462111123
