system,group,O_serial_1based,time_ps,relative_depth,dx_A,dy_A
Oil,1,457,324.6,0.27895444093032556,0.6413518190383956,1.51931070706177
Oil,1,457,324.70000000000005,0.2685419144437088,0.32790315151215044,1.7542053403549218
Oil,1,457,324.8,0.25470077185274964,0.5186058282852217,1.3248695077590966
Oil,1,457,324.90000000000003,0.2509506703088427,0.5365172624588057,1.146911853759768
Oil,1,457,325.0,0.2616679480524045,0.5443450212478682,1.1803141178779626
Oil,1,457,325.1,0.2790650838920685,0.5347105264663741,1.5384451093368554
Oil,1,457,325.20000000000005,0.2741820740732207,0.6659239530563399,1.480183953254702
Oil,1,457,325.3,0.28492694060434454,0.691873669624333,1.3692671003036523
Oil,1,457,325.40000000000003,0.25639816070062604,0.3193506002426192,1.3108482303314233
Oil,1,457,325.5,0.25865045011025767,0.5612744092941329,1.5240501107864404
Oil,1,457,325.6,0.25885931902354425,0.03996717929840532,1.4047331752471948
Oil,1,457,325.70000000000005,0.252631653901522,-0.24814379215240034,1.370137566535952
Oil,1,457,325.8,0.2609179524131798,0.08865892887115923,1.305091375320437
Oil,1,457,325.90000000000003,0.257162999189791,0.14501583576202837,1.388153070419314
Oil,1,457,326.0,0.2647030024957272,-0.13729977607726607,1.325101846664431
Oil,1,457,326.1,0.27879108734912716,-0.16026914119720015,1.4741493405990624
Oil,1,457,326.20000000000005,0.2859215760140526,0.0021883249282881323,1.65567647835541
Oil,1,457,326.3,0.2757200564689687,0.13245308399200884,1.2698855342559838
Oil,1,457,326.40000000000003,0.26830163296157356,0.22669041156769243,0.9086067619018579
Oil,1,457,326.5,0.27517572270066126,0.1729441881179854,1.1241063418083215
Oil,1,457,326.6,0.2706627562321244,0.21609246730804887,1.341165536849978
Oil,1,457,326.70000000000005,0.24974622031950836,0.10150969028473344,1.180435294120791
Oil,1,457,326.8,0.2418366259384671,0.4710253477096602,1.2758407535247827
Oil,1,457,326.90000000000003,0.25725855260602687,0.5686973333358809,1.567149514167788
Oil,1,457,327.0,0.2688922221486698,0.24223196506500688,1.4842121543579125
Oil,1,457,327.1,0.2676222333704026,0.4046925306320235,1.4216525497131371
Oil,1,457,327.20000000000005,0.24943131342839372,0.5398787260055586,1.172216767280581
Oil,1,457,327.3,0.2544204023409974,0.4285424947738692,1.3594131412200952
Oil,1,457,327.40000000000003,0.26698917142987616,0.4832950830459639,1.5139741840057397
Oil,1,457,327.5,0.25660661845463456,0.5125032663345381,1.161639923065188
Oil,1,457,327.6,0.251034300106013,0.30678784847259966,0.9023401083641076
Oil,1,457,327.70000000000005,0.25455312455597556,0.6462482213974043,0.8584843220405602
Oil,1,457,327.8,0.2727256245623245,0.6991399526596114,1.1473172845535302
Oil,1,457,327.90000000000003,0.28285042178611064,0.40418136119842973,1.5031365098648095
Oil,1,457,328.0,0.26461546668541475,0.2722486257553145,1.4709504785232568
Oil,1,457,328.1,0.2538092551899949,0.2067562341690108,1.4401209296875024
Oil,1,457,328.20000000000005,0.2611721310789156,0.43600165843964067,1.5617679300003076
Oil,1,457,328.3,0.268818789101597,0.7311578989028975,1.2778561057739282
Oil,1,457,328.40000000000003,0.2683962407114697,0.5889188051223799,1.3050341548614526
Oil,1,457,328.5,0.2677814342428919,0.5037254095077559,1.8201551379852319
Oil,1,457,328.6,0.2789183822616342,0.24230444431305376,1.5799165906600976
Oil,1,457,328.70000000000005,0.2669022112425531,0.42504489421844927,1.2357065620117211
Oil,1,457,328.8,0.2530745135599886,0.5455054044723555,1.1031377854042077
Oil,1,457,328.90000000000003,0.2677902330514438,0.7478107213974043,1.0508698167495751
Oil,1,457,329.0,0.275879915196303,0.6436849832534834,1.3381202163391137
Oil,1,457,329.1,0.2743174277075789,0.704216837883,1.4378014745407128
Oil,1,457,329.20000000000005,0.27042058341730973,0.6955963373184249,1.2654303254776025
Oil,1,457,329.3,0.2632872166374375,0.5586966276168868,1.3289136829071069
Oil,1,457,329.40000000000003,0.25840136981957057,0.560854554176335,1.4701179208450341
Oil,1,457,329.5,0.26609572231851425,0.38600957393646684,1.4472196044616723
Oil,1,457,329.6,0.26505113105651423,0.48287284374237505,1.6554735841445947
Oil,1,457,329.70000000000005,0.26439475638491816,0.6553443670272872,1.5596128644638085
Oil,1,457,329.8,0.26151006288960515,0.47640240192413774,1.4060927571945214
Oil,1,457,329.90000000000003,0.25268091078304117,0.3455508947372481,1.4500844421081567
Oil,1,457,330.0,0.24464669402480077,0.6478041410446211,1.8031400384597802
Oil,1,457,330.1,0.24483817090062276,0.4768728017807051,1.508174175231936
Oil,1,457,330.20000000000005,0.2495629666292488,0.7472289800643965,1.0930579843215966
Oil,1,457,330.3,0.2531428893479405,0.4145098924636885,1.527134889572146
Oil,1,457,330.40000000000003,0.25016408149386504,0.1228045225143477,1.8981732072525048
Oil,1,457,330.5,0.2486615821438191,-0.09361517429351363,1.7262170257263207
Oil,1,457,330.6,0.25451270759893607,0.20564162731171098,1.4255664291076684
Oil,1,457,330.70000000000005,0.26485759838430156,0.5491961240768477,1.5005509795837426
Oil,1,457,330.8,0.2554695985869124,0.23850095272064653,1.6289955320053124
Oil,1,457,330.90000000000003,0.2535251441288117,0.06385481357574907,1.6567856015853906
