layer,depth_min_A,depth_max_A,n_waters,plotted_wavenumber_cm-1,calculated_wavenumber_cm-1,normalized_VDOS
1,0.0,4.0,26,1267.3562576956153,1267.3562576956153,0.04552959258848069
1,0.0,4.0,26,1267.8652361123607,1267.8652361123607,0.04558270199905597
1,0.0,4.0,26,1268.374214529106,1268.374214529106,0.04570054680519202
1,0.0,4.0,26,1268.883192945851,1268.883192945851,0.045885665251515384
1,0.0,4.0,26,1269.3921713625964,1269.3921713625964,0.046131688302229884
1,0.0,4.0,26,1269.9011497793415,1269.9011497793415,0.04642271224359535
1,0.0,4.0,26,1270.4101281960868,1270.4101281960868,0.046734775826605214
1,0.0,4.0,26,1270.919106612832,1270.919106612832,0.04703922538249155
1,0.0,4.0,26,1271.4280850295772,1271.4280850295772,0.04730725233132067
1,0.0,4.0,26,1271.9370634463226,1271.9370634463226,0.04751456640250179
1,0.0,4.0,26,1272.4460418630676,1272.4460418630676,0.04764512392406654
1,0.0,4.0,26,1272.955020279813,1272.955020279813,0.04769308383541412
1,0.0,4.0,26,1273.463998696558,1273.463998696558,0.04766264426394229
1,0.0,4.0,26,1273.9729771133034,1273.9729771133034,0.04756597737237832
1,0.0,4.0,26,1274.4819555300487,1274.4819555300487,0.04741996014229976
1,0.0,4.0,26,1274.9909339467938,1274.9909339467938,0.047242652427133214
1,0.0,4.0,26,1275.4999123635391,1275.4999123635391,0.0470504345700161
1,0.0,4.0,26,1276.0088907802842,1276.0088907802842,0.046856414268563046
1,0.0,4.0,26,1276.5178691970295,1276.5178691970295,0.04667025770733564
1,0.0,4.0,26,1277.0268476137746,1277.0268476137746,0.04649914586113281
1,0.0,4.0,26,1277.53582603052,1277.53582603052,0.04634924372081246
1,0.0,4.0,26,1278.0448044472653,1278.0448044472653,0.04622698123948293
1,0.0,4.0,26,1278.5537828640104,1278.5537828640104,0.04613958483987895
1,0.0,4.0,26,1279.0627612807557,1279.0627612807557,0.04609460132125474
1,0.0,4.0,26,1279.5717396975008,1279.5717396975008,0.04609851499208493
1,0.0,4.0,26,1280.080718114246,1280.080718114246,0.0461548642074713
1,0.0,4.0,26,1280.5896965309914,1280.5896965309914,0.04626243488290851
1,0.0,4.0,26,1281.0986749477365,1281.0986749477365,0.046414111485620364
1,0.0,4.0,26,1281.6076533644818,1281.6076533644818,0.04659681182609739
1,0.0,4.0,26,1282.116631781227,1282.116631781227,0.04679266683974045
1,0.0,4.0,26,1282.6256101979723,1282.6256101979723,0.04698129662433476
1,0.0,4.0,26,1283.1345886147174,1283.1345886147174,0.047142751904625
1,0.0,4.0,26,1283.6435670314627,1283.6435670314627,0.04726050335786775
1,0.0,4.0,26,1284.152545448208,1284.152545448208,0.04732382076658091
1,0.0,4.0,26,1284.661523864953,1284.661523864953,0.047329011351037883
