system,group,O_serial_1based,time_ps,relative_depth,dipole_angle_to_z_degree,hbond_degree,fourfold_indicator
CaF2,2,458,211.4,0.43522175184889395,31.913739029855186,4.0,1.0
CaF2,2,458,211.5,0.4450515834065544,55.948663815489944,4.0,1.0
CaF2,2,458,211.6,0.4470693064480166,61.72742252539584,4.0,1.0
CaF2,2,458,211.7,0.44140418945032267,50.2520286149223,4.0,1.0
CaF2,2,458,211.8,0.4301257615239782,46.671487571557854,4.0,1.0
CaF2,2,458,211.9,0.43262635002166844,54.00890213211496,4.0,1.0
CaF2,2,458,212.0,0.4284874562643681,55.698798295969645,4.0,1.0
CaF2,2,458,212.1,0.4355494457935582,48.142687568512365,4.0,1.0
CaF2,2,458,212.2,0.4416758012694509,53.456811078480996,4.0,1.0
CaF2,2,458,212.3,0.4469140527045973,57.74114625137053,4.0,1.0
CaF2,2,458,212.4,0.4520963042460633,60.54932416199506,4.0,1.0
CaF2,2,458,212.5,0.45563589223957107,61.0916123627036,4.0,1.0
CaF2,2,458,212.6,0.44552581451794177,50.66720030674471,4.0,1.0
CaF2,2,458,212.7,0.4401625706622459,43.72769436348239,4.0,1.0
CaF2,2,458,212.8,0.4454050981538848,49.9275947708111,4.0,1.0
CaF2,2,458,212.9,0.4401280332828836,65.23612366101352,4.0,1.0
CaF2,2,458,213.0,0.4318201489091243,48.55652943706348,4.0,1.0
CaF2,2,458,213.1,0.43483805801054926,46.308051076398286,4.0,1.0
CaF2,2,458,213.2,0.46262453095354394,69.88505072210137,4.0,1.0
CaF2,2,458,213.3,0.4512943791900116,59.39817557862726,4.0,1.0
CaF2,2,458,213.4,0.4510485881735495,60.08855554690137,4.0,1.0
CaF2,2,458,213.5,0.4467458885598449,49.162567923575004,4.0,1.0
CaF2,2,458,213.6,0.45639036951492734,65.9025232178546,4.0,1.0
CaF2,2,458,213.7,0.45517884758600924,49.31501867603952,4.0,1.0
CaF2,2,458,213.8,0.44387459885699865,41.58062342173165,4.0,1.0
CaF2,2,458,213.9,0.43842509378475253,69.79140407243783,4.0,1.0
CaF2,2,458,214.0,0.4196105274496862,54.917349075342855,4.0,1.0
CaF2,2,458,214.1,0.4337429763891957,44.88553353030089,4.0,1.0
CaF2,2,458,214.2,0.44559480704481086,60.60273152141771,4.0,1.0
CaF2,2,458,214.3,0.44615094108440045,55.08518239967876,4.0,1.0
CaF2,2,458,214.4,0.4330704020420416,61.444487330113525,4.0,1.0
CaF2,2,458,214.5,0.43846390722060735,57.88204584785717,4.0,1.0
CaF2,2,458,214.6,0.4413093761207874,53.67104070869603,4.0,1.0
CaF2,2,458,214.7,0.4353080130654442,38.423220483578206,4.0,1.0
CaF2,2,458,214.8,0.4441979345133148,43.0159648092902,4.0,1.0
CaF2,2,458,214.9,0.44504722511820627,59.32687951926438,4.0,1.0
CaF2,2,458,215.0,0.44405567340308416,39.930286675101044,4.0,1.0
CaF2,2,458,215.1,0.44059798833777847,35.911578533641716,4.0,1.0
CaF2,2,458,215.2,0.4443747330029078,51.26554722851833,4.0,1.0
CaF2,2,458,215.3,0.4437107930005943,45.98350481271264,4.0,1.0
CaF2,2,458,215.4,0.4464786350290647,48.91596942068831,4.0,1.0
CaF2,2,458,215.5,0.4384164594399119,49.972331258292456,4.0,1.0
CaF2,2,458,215.6,0.4396451678266556,51.15397636182626,4.0,1.0
CaF2,2,458,215.7,0.45014757373147013,53.80981105261162,4.0,1.0
CaF2,2,458,215.8,0.44904813382176845,72.13668452704749,4.0,1.0
CaF2,2,458,215.9,0.44373661380326046,61.68009812374169,4.0,1.0
CaF2,2,458,216.0,0.44669852301100504,52.721435008514476,4.0,1.0
CaF2,2,458,216.1,0.4559548696075391,58.716110027588535,4.0,1.0
CaF2,2,458,216.2,0.44453418057096405,60.334846577144894,4.0,1.0
CaF2,2,458,216.3,0.45183324453991996,61.42641769767508,4.0,1.0
CaF2,2,458,216.4,0.44848772372568635,62.87578124670664,4.0,1.0
CaF2,2,458,216.5,0.44355989754552305,54.00068780666902,4.0,1.0
CaF2,2,458,216.6,0.4449955012810184,55.38509377550025,4.0,1.0
CaF2,2,458,216.7,0.4374809076184702,47.81583287547562,4.0,1.0
CaF2,2,458,216.8,0.4373688255992538,46.79382376667602,4.0,1.0
CaF2,2,458,216.9,0.44563362048066574,46.903571199761394,4.0,1.0
CaF2,2,458,217.0,0.44866016392693125,54.44528621423783,3.0,0.0
CaF2,2,458,217.1,0.4596108979086115,58.889372757260666,4.0,1.0
CaF2,2,458,217.2,0.4537863333428613,77.26829699589855,4.0,1.0
CaF2,2,458,217.3,0.43622629619720477,45.564211102923835,4.0,1.0
CaF2,2,458,217.4,0.45511848940398075,68.74249863051367,4.0,1.0
CaF2,2,458,217.5,0.4670522229877981,74.00551282844386,4.0,1.0
CaF2,2,458,217.6,0.4349199609387514,46.23981576876055,4.0,1.0
CaF2,2,458,217.7,0.41908884855760337,48.467084985691734,4.0,1.0
CaF2,2,458,217.8,0.4370497659994301,47.360460583012724,4.0,1.0
CaF2,2,458,217.9,0.4568516902249817,46.57404297667129,4.0,1.0
CaF2,2,458,218.0,0.4617493373141307,71.01836824992976,4.0,1.0
CaF2,2,458,218.1,0.45728710790051424,57.576141978155945,4.0,1.0
CaF2,2,458,218.2,0.45017775282248434,43.73592857186291,4.0,1.0
CaF2,2,458,218.3,0.4353166474102848,51.506016635705464,4.0,1.0
CaF2,2,458,218.4,0.4402832870263029,69.25498095090254,4.0,1.0
CaF2,2,458,218.5,0.45645936204179643,60.88258521152554,4.0,1.0
CaF2,2,458,218.6,0.4631591202469599,37.250482244353265,4.0,1.0
CaF2,2,458,218.7,0.44697876917497387,40.580859134017345,3.0,0.0
CaF2,2,458,218.8,0.4485308132180337,51.949367373050386,4.0,1.0
CaF2,2,458,218.9,0.43687296750983706,56.61461022365527,4.0,1.0
CaF2,2,458,219.0,0.4296645230457795,31.271320299323776,4.0,1.0
CaF2,2,458,219.1,0.44571979946536033,52.647628001592444,4.0,1.0
CaF2,2,458,219.2,0.4531568484880545,60.210139596754715,4.0,1.0
CaF2,2,458,219.3,0.4466812543213239,42.28780533956705,4.0,1.0
CaF2,2,458,219.4,0.4429217783458757,39.07019104899741,4.0,1.0
CaF2,2,458,219.5,0.4525791697022913,56.58149699578999,4.0,1.0
CaF2,2,458,219.6,0.4456853443178536,55.312737573702194,4.0,1.0
CaF2,2,458,219.7,0.44393059875067903,53.58514459120862,4.0,1.0
CaF2,2,458,219.8,0.4359633187229171,47.38696401610736,4.0,1.0
CaF2,2,458,219.9,0.44280542027016684,50.31221563562744,4.0,1.0
CaF2,2,458,220.0,0.44483169542461404,61.75020122605508,4.0,1.0
CaF2,2,458,220.1,0.43353172275209595,55.19205913494122,4.0,1.0
CaF2,2,458,220.2,0.45621792931368244,59.35468762134116,4.0,1.0
CaF2,2,458,220.3,0.44740982856215833,56.16606668330143,4.0,1.0
CaF2,2,458,220.4,0.44752626886972285,45.9839431132584,4.0,1.0
CaF2,2,458,220.5,0.4501604841328032,56.91673138246389,4.0,1.0
CaF2,2,458,220.6,0.4385544444936501,47.065869389245016,4.0,1.0
CaF2,2,458,220.7,0.4455129041166087,46.85451109136335,4.0,1.0
CaF2,2,458,220.8,0.4605076362941984,49.61513042720182,4.0,1.0
CaF2,2,458,220.9,0.44428847178635755,53.659209375074944,4.0,1.0
CaF2,2,458,221.0,0.4290479485923058,52.86064584489294,4.0,1.0
CaF2,2,458,221.1,0.44031774217380965,53.38062001150556,4.0,1.0
CaF2,2,458,221.2,0.4488498728178574,65.62040470641014,4.0,1.0
CaF2,2,458,221.3,0.43929592913581766,47.480768532909195,4.0,1.0
CaF2,2,458,221.4,0.4493585590767515,49.448251519836845,4.0,1.0
CaF2,2,458,221.5,0.45193677444615143,49.30183202259207,4.0,1.0
CaF2,2,458,221.6,0.44177069683084175,38.55830952083669,4.0,1.0
CaF2,2,458,221.7,0.4483497386719482,60.12483749776203,4.0,1.0
CaF2,2,458,221.8,0.4499664991853846,58.03833670929579,4.0,1.0
CaF2,2,458,221.9,0.45797686870549387,64.86536349497283,4.0,1.0
CaF2,2,458,222.0,0.4463621947215002,59.61905256383278,4.0,1.0
CaF2,2,458,222.1,0.44315893501749726,51.38053604019209,4.0,1.0
CaF2,2,458,222.2,0.44942327554712813,39.971423977295814,4.0,1.0
CaF2,2,458,222.3,0.44063680177363335,57.334384280504544,4.0,1.0
CaF2,2,458,222.4,0.4371532136738059,44.88324968071202,4.0,1.0
CaF2,2,458,222.5,0.43994695873679807,43.45396057791062,4.0,1.0
CaF2,2,458,222.6,0.44018839146491207,61.028364267694684,4.0,1.0
CaF2,2,458,222.7,0.442766606834312,51.47212983488949,4.0,1.0
CaF2,2,458,222.8,0.44828510443342723,46.50593401625934,4.0,1.0
CaF2,2,458,222.9,0.4521652145410767,61.15088266865715,4.0,1.0
CaF2,2,458,223.0,0.44060226439427097,69.40469965379742,4.0,1.0
CaF2,2,458,223.1,0.43339809598670587,39.00721213142782,4.0,1.0
CaF2,2,458,223.2,0.4380931237835958,49.07735384898846,4.0,1.0
CaF2,2,458,223.3,0.4401280332828836,41.66456653925973,4.0,1.0
CaF2,2,458,223.4,0.42987577668287924,57.13726099859937,4.0,1.0
CaF2,2,458,223.5,0.4380068625670455,40.909959301062734,4.0,1.0
CaF2,2,458,223.6,0.4446204417875143,42.13557424162725,4.0,1.0
CaF2,2,458,223.7,0.43642463943297144,43.58884921729839,4.0,1.0
CaF2,2,458,223.8,0.43525193093990816,38.76443969044112,4.0,1.0
CaF2,2,458,223.9,0.4428614201638472,59.39195455451126,4.0,1.0
CaF2,2,458,224.0,0.43870533994872135,47.91982675358666,4.0,1.0
CaF2,2,458,224.1,0.43329029002398195,39.897930751271275,4.0,1.0
CaF2,2,458,224.2,0.4419172339975649,39.61622926456959,4.0,1.0
CaF2,2,458,224.3,0.4354200950846606,37.05380740868031,3.0,0.0
CaF2,2,458,224.4,0.44524556835397294,47.970526753825474,4.0,1.0
CaF2,2,458,224.5,0.46036109912747525,52.53739582846092,4.0,1.0
CaF2,2,458,224.6,0.4519971326281799,52.21745891542007,4.0,1.0
CaF2,2,458,224.7,0.4440685838044172,70.38851151769892,4.0,1.0
CaF2,2,458,224.8,0.4576578913375258,63.26108015283629,4.0,1.0
CaF2,2,458,224.9,0.45818384628610115,58.36875748334872,4.0,1.0
CaF2,2,458,225.0,0.4373774599440944,45.43242905972177,4.0,1.0
CaF2,2,458,225.1,0.44236128601793806,49.44316793906355,4.0,1.0
CaF2,2,458,225.2,0.4427191590536166,43.88131601636891,4.0,1.0
CaF2,2,458,225.3,0.4373041091288772,44.87207675302754,4.0,1.0
CaF2,2,458,225.4,0.44004613035468143,52.706473885781115,4.0,1.0
CaF2,2,458,225.5,0.448332469982267,54.929531867628306,4.0,1.0
CaF2,2,458,225.6,0.4368859601430258,47.572452881289536,4.0,1.0
CaF2,2,458,225.7,0.4402272049007669,59.776127163809036,4.0,1.0
CaF2,2,458,225.8,0.44945345463814235,63.99575628635006,4.0,1.0
CaF2,2,458,225.9,0.44055489884543114,46.87607628415445,4.0,1.0
CaF2,2,458,226.0,0.4347906102298538,40.37432048580481,4.0,1.0
CaF2,2,458,226.1,0.43756281054667234,44.041601142952175,4.0,1.0
CaF2,2,458,226.2,0.4444350911849363,49.302006808876584,4.0,1.0
CaF2,2,458,226.3,0.44666398563164267,44.612292149357714,3.0,0.0
CaF2,2,458,226.4,0.43450181195290005,42.08026107662982,4.0,1.0
CaF2,2,458,226.5,0.4440039495658962,42.458136962532706,4.0,1.0
CaF2,2,458,226.6,0.4373084674172253,38.5402549237496,4.0,1.0
CaF2,2,458,226.7,0.4393779142958754,65.97552044184044,3.0,0.0
CaF2,2,458,226.8,0.44740982856215833,58.493600044905705,4.0,1.0
CaF2,2,458,226.9,0.4366143483238975,35.97752519059305,4.0,1.0
CaF2,2,458,227.0,0.4493025591830711,47.9269474067306,4.0,1.0
CaF2,2,458,227.1,0.46569416389215684,64.1812561116177,4.0,1.0
CaF2,2,458,227.2,0.45255754272426196,47.02440243127597,4.0,1.0
CaF2,2,458,227.3,0.4513720060617213,44.68103921301667,4.0,1.0
CaF2,2,458,227.4,0.45207903555638207,49.668959607503126,4.0,1.0
CaF2,2,458,227.5,0.44863861918075765,63.30613304148662,4.0,1.0
CaF2,2,458,227.6,0.4449825908796853,40.130472765558636,4.0,1.0
CaF2,2,458,227.7,0.4471425750313782,54.125354701816626,4.0,1.0
CaF2,2,458,227.8,0.44535765037318936,57.535688900333014,4.0,1.0
CaF2,2,458,227.9,0.4331351185124182,43.15634880856245,4.0,1.0
CaF2,2,458,228.0,0.44405131511473606,56.78110130121115,4.0,1.0
CaF2,2,458,228.1,0.4590332191228482,62.69621085076379,4.0,1.0
CaF2,2,458,228.2,0.4620511282242732,58.59902537527342,4.0,1.0
CaF2,2,458,228.3,0.4617449790257826,46.23581603650905,4.0,1.0
CaF2,2,458,228.4,0.4554979071858329,47.3080177580174,4.0,1.0
CaF2,2,458,228.5,0.4467243438136712,57.16760212142408,4.0,1.0
CaF2,2,458,228.6,0.44770734341580837,49.73991486105737,4.0,1.0
CaF2,2,458,228.7,0.451647893937342,61.59453003028328,4.0,1.0
CaF2,2,458,228.8,0.4601627558917085,46.937670676807116,4.0,1.0
CaF2,2,458,228.9,0.46412057510292337,44.66122906645802,4.0,1.0
CaF2,2,458,229.0,0.4447842476439186,63.92173719063179,4.0,1.0
CaF2,2,458,229.1,0.43466561780930435,53.15115455561387,4.0,1.0
CaF2,2,458,229.2,0.44355553925717495,50.07175592546047,4.0,1.0
CaF2,2,458,229.3,0.45597213829722033,63.150768190970744,4.0,1.0
CaF2,2,458,229.4,0.447474545032535,44.546955656659016,4.0,1.0
CaF2,2,458,229.5,0.4479185970529081,54.613060484403576,4.0,1.0
CaF2,2,458,229.6,0.4534629976865451,67.33884534916767,4.0,1.0
CaF2,2,458,229.7,0.44405131511473606,65.57659200248987,4.0,1.0
CaF2,2,458,229.8,0.4352432965950676,33.225324447738956,4.0,1.0
CaF2,2,458,229.9,0.4531999379804018,47.83464805862933,4.0,1.0
CaF2,2,458,230.0,0.46960453532267626,57.78365658426291,4.0,1.0
CaF2,2,458,230.1,0.44969052907790824,56.70201035730925,4.0,1.0
CaF2,2,458,230.2,0.43356190184311016,46.92645207828076,4.0,1.0
CaF2,2,458,230.3,0.4339714987159766,50.98217869641019,4.0,1.0
CaF2,2,458,230.4,0.4447152551170495,58.71608439115717,4.0,1.0
CaF2,2,458,230.5,0.43298422305734696,41.759785034366736,4.0,1.0
CaF2,2,458,230.6,0.4326134396203354,52.44294174827533,4.0,1.0
CaF2,2,458,230.7,0.4389079592409805,55.27457588176572,4.0,1.0
CaF2,2,458,230.8,0.44548700108208694,45.12062457874454,4.0,1.0
CaF2,2,458,230.9,0.44724602270575403,47.27539598219039,4.0,1.0
CaF2,2,458,231.0,0.44982851413164643,48.03816611200309,4.0,1.0
CaF2,2,458,231.1,0.4497207081689225,41.746741932786676,4.0,1.0
CaF2,2,458,231.2,0.4573603764838758,54.64057664552323,4.0,1.0
CaF2,2,458,231.3,0.44277524117915257,55.671730182559294,4.0,1.0
CaF2,2,458,231.4,0.4318115145642837,40.58892112935077,4.0,1.0
CaF2,2,458,231.5,0.44091704793760217,56.42504730386044,4.0,1.0
CaF2,2,458,231.6,0.4536914377814704,49.23022178448349,4.0,1.0
CaF2,2,458,231.7,0.4450386730052213,41.75780877116137,4.0,1.0
CaF2,2,458,231.8,0.44118430146838233,51.81470629038557,4.0,1.0
CaF2,2,458,231.9,0.4426243457240813,41.37592243953811,4.0,1.0
CaF2,2,458,232.0,0.44638809775602195,56.94057014642418,4.0,1.0
CaF2,2,458,232.1,0.4472072092698992,42.95799923304889,4.0,1.0
CaF2,2,458,232.2,0.44111966722986135,57.516046544274865,4.0,1.0
CaF2,2,458,232.3,0.43724375094684864,49.62000183728323,4.0,1.0
CaF2,2,458,232.4,0.4514150955540686,71.19325028941513,4.0,1.0
CaF2,2,458,232.5,0.44832819392577455,54.8469030392021,4.0,1.0
CaF2,2,458,232.6,0.44308130814578756,53.98530875308045,4.0,1.0
CaF2,2,458,232.7,0.44432292693386427,47.94540286347735,4.0,1.0
CaF2,2,458,232.8,0.4434046438021037,58.30750822123602,4.0,1.0
CaF2,2,458,232.9,0.4410247716684705,64.42456924122432,4.0,1.0
CaF2,2,458,233.0,0.43911485458973215,51.581453860242625,4.0,1.0
CaF2,2,458,233.1,0.4564032799162604,70.00251257532847,4.0,1.0
CaF2,2,458,233.2,0.4557220712242657,65.43272015922277,4.0,1.0
CaF2,2,458,233.3,0.4389252279306617,51.09239255477177,4.0,1.0
CaF2,2,458,233.4,0.4505787153505102,56.02313176663944,4.0,1.0
CaF2,2,458,233.5,0.44848772372568635,58.66515274679533,4.0,1.0
CaF2,2,458,233.6,0.43942963813306335,60.138138442230904,4.0,1.0
CaF2,2,458,233.7,0.4366488034714043,44.229687283087735,4.0,1.0
CaF2,2,458,233.8,0.44969052907790824,68.50618026927607,4.0,1.0
CaF2,2,458,233.9,0.4542863852569148,50.65189896636076,4.0,1.0
CaF2,2,458,234.0,0.4491947532203472,40.627529799752004,4.0,1.0
CaF2,2,458,234.1,0.44934564867541843,46.66627886888146,4.0,1.0
CaF2,2,458,234.2,0.44553017280628987,50.54637954594802,4.0,1.0
CaF2,2,458,234.3,0.44083942106589247,52.1465086254763,4.0,1.0
CaF2,2,458,234.4,0.4468882319019311,38.0321223790696,4.0,1.0
CaF2,2,458,234.5,0.45077270029792876,39.70947180288182,4.0,1.0
CaF2,2,458,234.6,0.45931774134330955,45.00336774769803,4.0,1.0
CaF2,2,458,234.7,0.4655993505626216,53.701635410664366,4.0,1.0
CaF2,2,458,234.8,0.44610785159205313,40.78344233241545,4.0,1.0
CaF2,2,458,234.9,0.4366833408507666,42.68378322387723,4.0,1.0
CaF2,2,458,235.0,0.4486472535255982,61.12970766926168,4.0,1.0
CaF2,2,458,235.1,0.45763198830300406,50.58367806971284,4.0,1.0
CaF2,2,458,235.2,0.46370234388521636,54.91008149165175,4.0,1.0
CaF2,2,458,235.3,0.4533982812161685,42.763061036858375,4.0,1.0
CaF2,2,458,235.4,0.44231392046909823,43.544740376339256,4.0,1.0
CaF2,2,458,235.5,0.43508384902701136,47.25428647237108,4.0,1.0
CaF2,2,458,235.6,0.43928737702283266,55.17699717573702,4.0,1.0
CaF2,2,458,235.7,0.43682987801748974,31.389757860407165,4.0,1.0
CaF2,2,458,235.8,0.4417836072321748,62.41148516077689,4.0,1.0
CaF2,2,458,235.9,0.4480350373604726,50.75897642099493,4.0,1.0
CaF2,2,458,236.0,0.4421328459230127,36.36483087190037,4.0,1.0
CaF2,2,458,236.1,0.43954172015227977,37.90860580126174,4.0,1.0
CaF2,2,458,236.2,0.448936051802552,54.30932165449182,4.0,1.0
CaF2,2,458,236.3,0.4478841419054014,56.91419337264831,4.0,1.0
CaF2,2,458,236.4,0.4531956619239093,39.20357897996709,4.0,1.0
CaF2,2,458,236.5,0.4494706410959679,47.13325028042668,4.0,1.0
CaF2,2,458,236.6,0.44587069492043163,44.1469824126315,4.0,1.0
CaF2,2,458,236.7,0.44488341926180197,54.96908043071646,4.0,1.0
CaF2,2,458,236.8,0.45860207750380816,63.00065610078889,4.0,1.0
CaF2,2,458,236.9,0.45703704082755964,64.26196184991983,4.0,1.0
CaF2,2,458,237.0,0.4486428952372501,58.148784496615086,4.0,1.0
CaF2,2,458,237.1,0.4460044039176773,67.17346455331257,4.0,1.0
CaF2,2,458,237.2,0.4495094545318228,50.27729755916981,4.0,1.0
CaF2,2,458,237.3,0.44821611190655813,44.848826991685264,4.0,1.0
CaF2,2,458,237.4,0.45053126756981476,51.448709539334466,4.0,1.0
CaF2,2,458,237.5,0.45764062264784466,52.5226810633748,4.0,1.0
CaF2,2,458,237.6,0.4568516902249817,51.902773042710095,4.0,1.0
CaF2,2,458,237.7,0.4607361586209793,54.16994048519246,4.0,1.0
CaF2,2,458,237.8,0.45590314577035124,52.00619946355064,4.0,1.0
CaF2,2,458,237.9,0.44852653716154123,43.827618419064045,3.0,0.0
CaF2,2,458,238.0,0.4428915992548615,42.35025390573501,4.0,1.0
CaF2,2,458,238.1,0.45215666242809177,50.40273363555763,4.0,1.0
CaF2,2,458,238.2,0.4626547100445582,43.85401760204261,4.0,1.0
CaF2,2,458,238.3,0.4559894069869015,66.16685627821616,4.0,1.0
CaF2,2,458,238.4,0.43624784094337843,51.09734851008853,4.0,1.0
CaF2,2,458,238.5,0.44843599988849847,38.753306559190094,4.0,1.0
CaF2,2,458,238.6,0.46376697812373735,51.868847974994324,4.0,1.0
