layer,depth_min_A,depth_max_A,n_waters,plotted_wavenumber_cm-1,calculated_wavenumber_cm-1,normalized_VDOS
3,8.0,12.0,20,1902.6517103646581,1822.6517103646581,0.01965932383600315
3,8.0,12.0,20,1903.1606887814035,1823.1606887814035,0.01949871983797194
3,8.0,12.0,20,1903.6696671981485,1823.6696671981485,0.01935988499821903
3,8.0,12.0,20,1904.1786456148939,1824.1786456148939,0.01924941766454212
3,8.0,12.0,20,1904.687624031639,1824.687624031639,0.01917130237410839
3,8.0,12.0,20,1905.1966024483843,1825.1966024483843,0.019126321215311576
3,8.0,12.0,20,1905.7055808651296,1825.7055808651296,0.019111941594706063
3,8.0,12.0,20,1906.2145592818747,1826.2145592818747,0.01912262128185098
3,8.0,12.0,20,1906.72353769862,1826.72353769862,0.019150430140598883
3,8.0,12.0,20,1907.2325161153651,1827.2325161153651,0.019185895884289622
3,8.0,12.0,20,1907.7414945321104,1827.7414945321104,0.019219012619597218
3,8.0,12.0,20,1908.2504729488558,1828.2504729488558,0.019240368707921972
3,8.0,12.0,20,1908.7594513656009,1828.7594513656009,0.01924232637225708
3,8.0,12.0,20,1909.2684297823462,1829.2684297823462,0.01922011823568543
3,8.0,12.0,20,1909.7774081990913,1829.7774081990913,0.019172647354818398
3,8.0,12.0,20,1910.2863866158366,1830.2863866158366,0.019102740963592105
3,8.0,12.0,20,1910.7953650325817,1830.7953650325817,0.019016663787421704
3,8.0,12.0,20,1911.304343449327,1831.304343449327,0.018922860523721254
3,8.0,12.0,20,1911.8133218660723,1831.8133218660723,0.01883013294882924
3,8.0,12.0,20,1912.3223002828174,1832.3223002828174,0.018745681966543304
3,8.0,12.0,20,1912.8312786995627,1832.8312786995627,0.018673558771983675
3,8.0,12.0,20,1913.3402571163078,1833.3402571163078,0.018614000297754497
3,8.0,12.0,20,1913.8492355330532,1833.8492355330532,0.01856386795055653
3,8.0,12.0,20,1914.3582139497985,1834.3582139497985,0.01851804209228585
3,8.0,12.0,20,1914.8671923665436,1834.8671923665436,0.01847128267404149
3,8.0,12.0,20,1915.376170783289,1835.376170783289,0.0184198890089313
3,8.0,12.0,20,1915.885149200034,1835.885149200034,0.018362562930655624
3,8.0,12.0,20,1916.3941276167793,1836.3941276167793,0.01830018582155215
3,8.0,12.0,20,1916.9031060335244,1836.9031060335244,0.018234648492146604
3,8.0,12.0,20,1917.4120844502697,1837.4120844502697,0.01816725451866985
3,8.0,12.0,20,1917.921062867015,1837.921062867015,0.01809739636698317
3,8.0,12.0,20,1918.4300412837601,1838.4300412837601,0.01802210296340874
3,8.0,12.0,20,1918.9390197005055,1838.9390197005055,0.01793671414422149
3,8.0,12.0,20,1919.4479981172506,1839.4479981172506,0.01783648752731477
3,8.0,12.0,20,1919.9569765339959,1839.9569765339959,0.01771856553201189
3,8.0,12.0,20,1920.4659549507412,1840.4659549507412,0.017583572438408253
3,8.0,12.0,20,1920.9749333674863,1840.9749333674863,0.017436231373653792
3,8.0,12.0,20,1921.4839117842316,1841.4839117842316,0.017284736493893907
3,8.0,12.0,20,1921.9928902009767,1841.9928902009767,0.017139049263384117
3,8.0,12.0,20,1922.501868617722,1842.501868617722,0.017008646138975896
3,8.0,12.0,20,1923.0108470344674,1843.0108470344674,0.01690040331323814
3,8.0,12.0,20,1923.5198254512125,1843.5198254512125,0.016817220956035637
3,8.0,12.0,20,1924.0288038679578,1844.0288038679578,0.016757714664982923
3,8.0,12.0,20,1924.5377822847029,1844.5377822847029,0.016716949227788627
3,8.0,12.0,20,1925.0467607014482,1845.0467607014482,0.016687887463849558
3,8.0,12.0,20,1925.5557391181933,1845.5557391181933,0.01666306900329035
3,8.0,12.0,20,1926.0647175349386,1846.0647175349386,0.01663605125125705
3,8.0,12.0,20,1926.573695951684,1846.573695951684,0.016602303410376527
3,8.0,12.0,20,1927.082674368429,1847.082674368429,0.016559467626479425
3,8.0,12.0,20,1927.5916527851743,1847.5916527851743,0.01650710383014227
3,8.0,12.0,20,1928.1006312019194,1848.1006312019194,0.016446153970203634
3,8.0,12.0,20,1928.6096096186648,1848.6096096186648,0.01637837441940881
3,8.0,12.0,20,1929.11858803541,1849.11858803541,0.016305910034500763
3,8.0,12.0,20,1929.6275664521552,1849.6275664521552,0.01623106411728605
3,8.0,12.0,20,1930.1365448689005,1850.1365448689005,0.0161562067995489
3,8.0,12.0,20,1930.6455232856456,1850.6455232856456,0.01608370049192397
3,8.0,12.0,20,1931.154501702391,1851.154501702391,0.016015723090887606
3,8.0,12.0,20,1931.663480119136,1851.663480119136,0.015953931112753308
3,8.0,12.0,20,1932.1724585358813,1852.1724585358813,0.015898999712010475
3,8.0,12.0,20,1932.6814369526267,1852.6814369526267,0.015850168481164474
3,8.0,12.0,20,1933.1904153693717,1853.1904153693717,0.01580497583131806
3,8.0,12.0,20,1933.699393786117,1853.699393786117,0.015759356499626394
3,8.0,12.0,20,1934.2083722028622,1854.2083722028622,0.01570820062517759
3,8.0,12.0,20,1934.7173506196075,1854.7173506196075,0.015646344701503036
3,8.0,12.0,20,1935.2263290363528,1855.2263290363528,0.0155698195082426
3,8.0,12.0,20,1935.735307453098,1855.735307453098,0.015477063586489342
3,8.0,12.0,20,1936.2442858698432,1856.2442858698432,0.01536976623393631
3,8.0,12.0,20,1936.7532642865883,1856.7532642865883,0.015253057222649448
3,8.0,12.0,20,1937.2622427033336,1857.2622427033336,0.015134908180148343
3,8.0,12.0,20,1937.7712211200787,1857.7712211200787,0.015024816954938158
3,8.0,12.0,20,1938.280199536824,1858.280199536824,0.014932050947229035
3,8.0,12.0,20,1938.7891779535694,1858.7891779535694,0.01486386203615592
3,8.0,12.0,20,1939.2981563703145,1859.2981563703145,0.014824105602267486
3,8.0,12.0,20,1939.8071347870598,1859.8071347870598,0.014812587513484257
3,8.0,12.0,20,1940.316113203805,1860.316113203805,0.014825258308200688
3,8.0,12.0,20,1940.8250916205502,1860.8250916205502,0.014855140297178188
3,8.0,12.0,20,1941.3340700372955,1861.3340700372955,0.014893688779499233
3,8.0,12.0,20,1941.8430484540406,1861.8430484540406,0.01493221229028559
3,8.0,12.0,20,1942.352026870786,1862.352026870786,0.014963026637177312
3,8.0,12.0,20,1942.861005287531,1862.861005287531,0.01498016355788092
3,8.0,12.0,20,1943.3699837042764,1863.3699837042764,0.014979632756723898
3,8.0,12.0,20,1943.8789621210215,1863.8789621210215,0.014959374403440188
3,8.0,12.0,20,1944.3879405377668,1864.3879405377668,0.014919089180476056
3,8.0,12.0,20,1944.896918954512,1864.896918954512,0.014860087770914453
3,8.0,12.0,20,1945.4058973712572,1865.4058973712572,0.014785196465919156
3,8.0,12.0,20,1945.9148757880025,1865.9148757880025,0.014698649257921888
3,8.0,12.0,20,1946.4238542047476,1866.4238542047476,0.01460584401446724
3,8.0,12.0,20,1946.932832621493,1866.932832621493,0.014512866761711077
3,8.0,12.0,20,1947.4418110382383,1867.4418110382383,0.014425780151434505
3,8.0,12.0,20,1947.9507894549834,1867.9507894549834,0.014349785163840618
3,8.0,12.0,20,1948.4597678717287,1868.4597678717287,0.014288445239938016
3,8.0,12.0,20,1948.9687462884738,1868.9687462884738,0.014243171492527037
3,8.0,12.0,20,1949.477724705219,1869.477724705219,0.014213100926710322
3,8.0,12.0,20,1949.9867031219642,1869.9867031219642,0.014195384491027217
3,8.0,12.0,20,1950.4956815387095,1870.4956815387095,0.014185785308381889
3,8.0,12.0,20,1951.0046599554548,1871.0046599554548,0.014179414300927673
3,8.0,12.0,20,1951.5136383722,1871.5136383722,0.01417142407500393
3,8.0,12.0,20,1952.0226167889452,1872.0226167889452,0.014157536470533992
3,8.0,12.0,20,1952.5315952056903,1872.5315952056903,0.014134364648033757
3,8.0,12.0,20,1953.0405736224357,1873.0405736224357,0.014099568059210936
3,8.0,12.0,20,1953.549552039181,1873.549552039181,0.014051917577779828
3,8.0,12.0,20,1954.058530455926,1874.058530455926,0.013991338235920686
3,8.0,12.0,20,1954.5675088726714,1874.5675088726714,0.013918950620618684
3,8.0,12.0,20,1955.0764872894165,1875.0764872894165,0.013837076170045114
3,8.0,12.0,20,1955.5854657061618,1875.5854657061618,0.013749135600963091
3,8.0,12.0,20,1956.094444122907,1876.094444122907,0.013659372448864877
3,8.0,12.0,20,1956.6034225396522,1876.6034225396522,0.013572376842877692
3,8.0,12.0,20,1957.1124009563976,1877.1124009563976,0.013492452799413407
3,8.0,12.0,20,1957.6213793731426,1877.6213793731426,0.013422939831466797
3,8.0,12.0,20,1958.130357789888,1878.130357789888,0.013365640459016661
3,8.0,12.0,20,1958.639336206633,1878.639336206633,0.013320502099450028
3,8.0,12.0,20,1959.1483146233784,1879.1483146233784,0.013285652248432147
3,8.0,12.0,20,1959.6572930401237,1879.6572930401237,0.013257802507517949
3,8.0,12.0,20,1960.1662714568688,1880.1662714568688,0.013232943618407725
3,8.0,12.0,20,1960.6752498736141,1880.6752498736141,0.013207177610020831
3,8.0,12.0,20,1961.1842282903592,1881.1842282903592,0.013177497101780865
3,8.0,12.0,20,1961.6932067071045,1881.6932067071045,0.01314233673047092
3,8.0,12.0,20,1962.2021851238496,1882.2021851238496,0.013101783453188014
3,8.0,12.0,20,1962.711163540595,1882.711163540595,0.013057422944571616
3,8.0,12.0,20,1963.2201419573403,1883.2201419573403,0.013011891669870443
3,8.0,12.0,20,1963.7291203740854,1883.7291203740854,0.01296827144534387
3,8.0,12.0,20,1964.2380987908307,1884.2380987908307,0.012929486810863554
3,8.0,12.0,20,1964.7470772075758,1884.7470772075758,0.012897841307734137
3,8.0,12.0,20,1965.256055624321,1885.256055624321,0.012874768508079741
3,8.0,12.0,20,1965.7650340410664,1885.7650340410664,0.012860800455301398
3,8.0,12.0,20,1966.2740124578115,1886.2740124578115,0.01285569582078439
3,8.0,12.0,20,1966.7829908745568,1886.7829908745568,0.012858641351941794
3,8.0,12.0,20,1967.291969291302,1887.291969291302,0.012868448047152738
3,8.0,12.0,20,1967.8009477080473,1887.8009477080473,0.012883697993312857
3,8.0,12.0,20,1968.3099261247924,1888.3099261247924,0.012902839301884574
3,8.0,12.0,20,1968.8189045415377,1888.8189045415377,0.012924255052890543
3,8.0,12.0,20,1969.327882958283,1889.327882958283,0.012946336343940186
3,8.0,12.0,20,1969.836861375028,1889.836861375028,0.012967571656844281
3,8.0,12.0,20,1970.3458397917734,1890.3458397917734,0.012986638466705613
3,8.0,12.0,20,1970.8548182085185,1890.8548182085185,0.013002465713184
3,8.0,12.0,20,1971.3637966252638,1891.3637966252638,0.013014239006964223
3,8.0,12.0,20,1971.8727750420092,1891.8727750420092,0.01302134367169168
3,8.0,12.0,20,1972.3817534587542,1892.3817534587542,0.013023271424373551
3,8.0,12.0,20,1972.8907318754996,1892.8907318754996,0.013019537097970732
3,8.0,12.0,20,1973.3997102922447,1893.3997102922447,0.01300964949323923
3,8.0,12.0,20,1973.90868870899,1893.90868870899,0.012993154660187953
3,8.0,12.0,20,1974.417667125735,1894.417667125735,0.012969733275719686
3,8.0,12.0,20,1974.9266455424804,1894.9266455424804,0.01293930566951028
3,8.0,12.0,20,1975.4356239592257,1895.4356239592257,0.012902094079337387
3,8.0,12.0,20,1975.9446023759708,1895.9446023759708,0.012858614902400074
3,8.0,12.0,20,1976.4535807927161,1896.4535807927161,0.012809612184926931
3,8.0,12.0,20,1976.9625592094612,1896.9625592094612,0.012755976469767505
3,8.0,12.0,20,1977.4715376262066,1897.4715376262066,0.012698701561881173
3,8.0,12.0,20,1977.9805160429519,1897.9805160429519,0.012638909417470316
3,8.0,12.0,20,1978.489494459697,1898.489494459697,0.01257793044265316
3,8.0,12.0,20,1978.9984728764423,1898.9984728764423,0.012517385173809079
3,8.0,12.0,20,1979.5074512931874,1899.5074512931874,0.012459196535868609
3,8.0,12.0,20,1980.0164297099327,1900.0164297099327,0.012405481316677423
3,8.0,12.0,20,1980.5254081266778,1900.5254081266778,0.012358318962888798
3,8.0,12.0,20,1981.0343865434231,1901.0343865434231,0.012319453488257479
3,8.0,12.0,20,1981.5433649601684,1901.5433649601684,0.01229002287645122
3,8.0,12.0,20,1982.0523433769135,1902.0523433769135,0.012270410060589496
3,8.0,12.0,20,1982.5613217936589,1902.5613217936589,0.012260267715597729
3,8.0,12.0,20,1983.070300210404,1903.070300210404,0.01225870189471203
3,8.0,12.0,20,1983.5792786271493,1903.5792786271493,0.01226453511926229
3,8.0,12.0,20,1984.0882570438946,1904.0882570438946,0.012276535814008954
3,8.0,12.0,20,1984.5972354606397,1904.5972354606397,0.012293513723635272
3,8.0,12.0,20,1985.106213877385,1905.106213877385,0.012314237092487199
3,8.0,12.0,20,1985.61519229413,1905.61519229413,0.012337206234991602
3,8.0,12.0,20,1986.1241707108754,1906.1241707108754,0.01236038942312317
3,8.0,12.0,20,1986.6331491276205,1906.6331491276205,0.012381062514936125
3,8.0,12.0,20,1987.1421275443658,1907.1421275443658,0.012395877639787535
3,8.0,12.0,20,1987.6511059611112,1907.6511059611112,0.01240122087701145
3,8.0,12.0,20,1988.1600843778563,1908.1600843778563,0.012393823906454996
3,8.0,12.0,20,1988.6690627946016,1908.6690627946016,0.012371500467539822
3,8.0,12.0,20,1989.1780412113467,1909.1780412113467,0.012333816191708308
3,8.0,12.0,20,1989.687019628092,1909.687019628092,0.01228249162592543
3,8.0,12.0,20,1990.1959980448373,1910.1959980448373,0.012221388452446367
3,8.0,12.0,20,1990.7049764615824,1910.7049764615824,0.012156025638079038
3,8.0,12.0,20,1991.2139548783277,1911.2139548783277,0.012092689360099319
3,8.0,12.0,20,1991.7229332950728,1911.7229332950728,0.012037306273560207
3,8.0,12.0,20,1992.2319117118182,1912.2319117118182,0.011994316009757498
3,8.0,12.0,20,1992.7408901285633,1912.7408901285633,0.01196578913418397
3,8.0,12.0,20,1993.2498685453086,1913.2498685453086,0.0119509895550094
3,8.0,12.0,20,1993.758846962054,1913.758846962054,0.01194648797170064
3,8.0,12.0,20,1994.267825378799,1914.267825378799,0.011946817266508267
3,8.0,12.0,20,1994.7768037955443,1914.7768037955443,0.011945547100241177
3,8.0,12.0,20,1995.2857822122894,1915.2857822122894,0.011936566652327561
3,8.0,12.0,20,1995.7947606290347,1915.7947606290347,0.011915318757207138
3,8.0,12.0,20,1996.30373904578,1916.30373904578,0.01187973472890722
3,8.0,12.0,20,1996.8127174625251,1916.8127174625251,0.011830676669170882
3,8.0,12.0,20,1997.3216958792705,1917.3216958792705,0.011771793044660242
3,8.0,12.0,20,1997.8306742960156,1917.8306742960156,0.01170881484409864
3,8.0,12.0,20,1998.3396527127609,1918.3396527127609,0.011648438345030094
3,8.0,12.0,20,1998.848631129506,1918.848631129506,0.011597029584020367
3,8.0,12.0,20,1999.3576095462513,1919.3576095462513,0.011559423258801592
3,8.0,12.0,20,1999.8665879629966,1919.8665879629966,0.011538064722511747
3,8.0,12.0,20,2000.3755663797417,1920.3755663797417,0.011532663014695407
3,8.0,12.0,20,2000.884544796487,1920.884544796487,0.011540405268092663
3,8.0,12.0,20,2001.3935232132321,1921.3935232132321,0.011556657501018842
3,8.0,12.0,20,2001.9025016299775,1921.9025016299775,0.011575974089053866
3,8.0,12.0,20,2002.4114800467228,1922.4114800467228,0.011593181334653997
3,8.0,12.0,20,2002.9204584634679,1922.9204584634679,0.011604300078321209
3,8.0,12.0,20,2003.4294368802132,1923.4294368802132,0.011607124679417486
3,8.0,12.0,20,2003.9384152969583,1923.9384152969583,0.01160136565615083
3,8.0,12.0,20,2004.4473937137036,1924.4473937137036,0.011588368397530194
3,8.0,12.0,20,2004.9563721304487,1924.9563721304487,0.011570516275646772
3,8.0,12.0,20,2005.465350547194,1925.465350547194,0.011550491625286175
3,8.0,12.0,20,2005.9743289639393,1925.9743289639393,0.011530587766012757
3,8.0,12.0,20,2006.4833073806844,1926.4833073806844,0.011512235208998498
3,8.0,12.0,20,2006.9922857974298,1926.9922857974298,0.01149583358146701
3,8.0,12.0,20,2007.5012642141749,1927.5012642141749,0.011480887783173284
3,8.0,12.0,20,2008.0102426309202,1928.0102426309202,0.011466360292564358
3,8.0,12.0,20,2008.5192210476655,1928.5192210476655,0.011451098676107056
3,8.0,12.0,20,2009.0281994644106,1929.0281994644106,0.011434195157949911
3,8.0,12.0,20,2009.537177881156,1929.537177881156,0.011415182575594039
3,8.0,12.0,20,2010.046156297901,1930.046156297901,0.011394048027648679
3,8.0,12.0,20,2010.5551347146463,1930.5551347146463,0.011371119693328156
3,8.0,12.0,20,2011.0641131313914,1931.0641131313914,0.011346922418080349
3,8.0,12.0,20,2011.5730915481367,1931.5730915481367,0.011322087541884
3,8.0,12.0,20,2012.082069964882,1932.082069964882,0.011297349111971751
3,8.0,12.0,20,2012.5910483816272,1932.5910483816272,0.011273589945633985
3,8.0,12.0,20,2013.1000267983725,1933.1000267983725,0.011251853196765943
3,8.0,12.0,20,2013.6090052151176,1933.6090052151176,0.011233235333649843
3,8.0,12.0,20,2014.117983631863,1934.117983631863,0.011218629045188366
3,8.0,12.0,20,2014.6269620486082,1934.6269620486082,0.011208367509858165
3,8.0,12.0,20,2015.1359404653533,1935.1359404653533,0.011201895570568535
3,8.0,12.0,20,2015.6449188820986,1935.6449188820986,0.011197620467535812
3,8.0,12.0,20,2016.1538972988437,1936.1538972988437,0.011193055916418533
3,8.0,12.0,20,2016.662875715589,1936.662875715589,0.011185278546838151
3,8.0,12.0,20,2017.1718541323341,1937.1718541323341,0.011171600686969317
3,8.0,12.0,20,2017.6808325490795,1937.6808325490795,0.01115027422322863
3,8.0,12.0,20,2018.1898109658248,1938.1898109658248,0.0111210133228467
3,8.0,12.0,20,2018.6987893825699,1938.6987893825699,0.011085170823403056
3,8.0,12.0,20,2019.2077677993152,1939.2077677993152,0.011045506602180212
3,8.0,12.0,20,2019.7167462160603,1939.7167462160603,0.011005607977721814
3,8.0,12.0,20,2020.2257246328056,1940.2257246328056,0.010969119515510871
3,8.0,12.0,20,2020.734703049551,1940.734703049551,0.01093898228544194
3,8.0,12.0,20,2021.243681466296,1941.243681466296,0.0109168629281226
3,8.0,12.0,20,2021.7526598830414,1941.7526598830414,0.010902885518619329
3,8.0,12.0,20,2022.2616382997865,1942.2616382997865,0.010895692421065794
3,8.0,12.0,20,2022.7706167165318,1942.7706167165318,0.01089278327190007
3,8.0,12.0,20,2023.2795951332769,1943.2795951332769,0.010891033340069408
3,8.0,12.0,20,2023.7885735500222,1943.7885735500222,0.010887278755485426
3,8.0,12.0,20,2024.2975519667675,1944.2975519667675,0.01087886890280149
3,8.0,12.0,20,2024.8065303835126,1944.8065303835126,0.010864111915291278
3,8.0,12.0,20,2025.315508800258,1945.315508800258,0.010842565038014219
3,8.0,12.0,20,2025.824487217003,1945.824487217003,0.010815141112178264
3,8.0,12.0,20,2026.3334656337483,1946.3334656337483,0.010784016277813053
3,8.0,12.0,20,2026.8424440504937,1946.8424440504937,0.01075233781370259
3,8.0,12.0,20,2027.3514224672388,1947.3514224672388,0.010723751013240045
3,8.0,12.0,20,2027.860400883984,1947.860400883984,0.01070179260047906
3,8.0,12.0,20,2028.3693793007292,1948.3693793007292,0.010689231693533896
3,8.0,12.0,20,2028.8783577174745,1948.8783577174745,0.010687468108474337
3,8.0,12.0,20,2029.3873361342196,1949.3873361342196,0.010696109495374655
3,8.0,12.0,20,2029.896314550965,1949.896314550965,0.010712833242560886
3,8.0,12.0,20,2030.4052929677102,1950.4052929677102,0.010733593305116302
3,8.0,12.0,20,2030.9142713844553,1950.9142713844553,0.010753163260824662
3,8.0,12.0,20,2031.4232498012007,1951.4232498012007,0.010765931498453386
3,8.0,12.0,20,2031.9322282179457,1951.9322282179457,0.010766803692527574
3,8.0,12.0,20,2032.441206634691,1952.441206634691,0.010752040219715937
3,8.0,12.0,20,2032.9501850514364,1952.9501850514364,0.010719870923303208
3,8.0,12.0,20,2033.4591634681815,1953.4591634681815,0.010670782271853627
3,8.0,12.0,20,2033.9681418849268,1953.9681418849268,0.010607446112380358
3,8.0,12.0,20,2034.477120301672,1954.477120301672,0.010534332606732423
3,8.0,12.0,20,2034.9860987184172,1954.9860987184172,0.010457102699658213
3,8.0,12.0,20,2035.4950771351623,1955.4950771351623,0.010381897091930678
3,8.0,12.0,20,2036.0040555519076,1956.0040555519076,0.010314630636119773
3,8.0,12.0,20,2036.513033968653,1956.513033968653,0.010260374163119116
3,8.0,12.0,20,2037.022012385398,1957.022012385398,0.010222874030606484
3,8.0,12.0,20,2037.5309908021434,1957.5309908021434,0.010204233918947415
3,8.0,12.0,20,2038.0399692188885,1958.0399692188885,0.010204767308026195
3,8.0,12.0,20,2038.5489476356338,1958.5489476356338,0.010223019776102238
3,8.0,12.0,20,2039.0579260523791,1959.0579260523791,0.010255952059027584
3,8.0,12.0,20,2039.5669044691242,1959.5669044691242,0.010299263704298726
3,8.0,12.0,20,2040.0758828858695,1960.0758828858695,0.010347823547227977
3,8.0,12.0,20,2040.5848613026146,1960.5848613026146,0.010396161356572467
3,8.0,12.0,20,2041.09383971936,1961.09383971936,0.010438969791531971
3,8.0,12.0,20,2041.602818136105,1961.602818136105,0.010471569426621936
3,8.0,12.0,20,2042.1117965528504,1962.1117965528504,0.010490299763194358
3,8.0,12.0,20,2042.6207749695957,1962.6207749695957,0.01049281051654691
3,8.0,12.0,20,2043.1297533863408,1963.1297533863408,0.010478235146663614
3,8.0,12.0,20,2043.638731803086,1963.638731803086,0.010447231590432112
3,8.0,12.0,20,2044.1477102198312,1964.1477102198312,0.010401877468924958
3,8.0,12.0,20,2044.6566886365765,1964.6566886365765,0.010345415478543623
3,8.0,12.0,20,2045.1656670533218,1965.1656670533218,0.01028186420153087
3,8.0,12.0,20,2045.674645470067,1965.674645470067,0.010215538917320324
3,8.0,12.0,20,2046.1836238868123,1966.1836238868123,0.01015055715839782
3,8.0,12.0,20,2046.6926023035574,1966.6926023035574,0.010090420869203035
3,8.0,12.0,20,2047.2015807203027,1967.2015807203027,0.010037758742170751
3,8.0,12.0,20,2047.710559137048,1967.710559137048,0.00999427474833436
3,8.0,12.0,20,2048.219537553793,1968.219537553793,0.009960890596761803
3,8.0,12.0,20,2048.7285159705384,1968.7285159705384,0.009938010213603299
3,8.0,12.0,20,2049.2374943872837,1969.2374943872837,0.00992579638971042
3,8.0,12.0,20,2049.7464728040286,1969.7464728040286,0.00992435039352754
3,8.0,12.0,20,2050.255451220774,1970.255451220774,0.009933727104925051
3,8.0,12.0,20,2050.7644296375192,1970.7644296375192,0.009953786771166637
3,8.0,12.0,20,2051.2734080542646,1971.2734080542646,0.009983953530652682
3,8.0,12.0,20,2051.78238647101,1971.7823864710099,0.010022992689496435
3,8.0,12.0,20,2052.2913648877548,1972.2913648877548,0.010068916002730462
3,8.0,12.0,20,2052.8003433045,1972.8003433045,0.010119077578971564
3,8.0,12.0,20,2053.3093217212454,1973.3093217212454,0.010170451253981505
3,8.0,12.0,20,2053.8183001379907,1973.8183001379907,0.010220012389701692
3,8.0,12.0,20,2054.327278554736,1974.327278554736,0.010265110041704696
3,8.0,12.0,20,2054.836256971481,1974.836256971481,0.010303722942211652
3,8.0,12.0,20,2055.3452353882262,1975.3452353882262,0.01033453974634844
3,8.0,12.0,20,2055.8542138049716,1975.8542138049716,0.01035686970651042
3,8.0,12.0,20,2056.3631922217164,1976.3631922217164,0.010370447399718923
3,8.0,12.0,20,2056.872170638462,1976.8721706384622,0.010375222851722815
3,8.0,12.0,20,2057.381149055207,1977.381149055207,0.010371218891404983
3,8.0,12.0,20,2057.8901274719524,1977.8901274719524,0.01035849911177791
3,8.0,12.0,20,2058.3991058886977,1978.3991058886977,0.010337241257807103
3,8.0,12.0,20,2058.9080843054426,1978.9080843054426,0.01030787240482672
3,8.0,12.0,20,2059.4170627221883,1979.4170627221883,0.010271206796480279
3,8.0,12.0,20,2059.926041138933,1979.9260411389332,0.010228535895759429
3,8.0,12.0,20,2060.4350195556785,1980.4350195556785,0.010181644112364231
3,8.0,12.0,20,2060.943997972424,1980.9439979724239,0.010132749473923848
3,8.0,12.0,20,2061.4529763891687,1981.4529763891687,0.010084385325613184
3,8.0,12.0,20,2061.9619548059145,1981.9619548059145,0.010039243053596726
3,8.0,12.0,20,2062.4709332226594,1982.4709332226594,0.009999990312692653
3,8.0,12.0,20,2062.9799116394047,1982.9799116394047,0.009969071969480096
3,8.0,12.0,20,2063.48889005615,1983.48889005615,0.009948499074857547
3,8.0,12.0,20,2063.997868472895,1983.9978684728949,0.009939637483077371
3,8.0,12.0,20,2064.5068468896407,1984.5068468896407,0.009943019643415
3,8.0,12.0,20,2065.0158253063855,1985.0158253063855,0.009958214223870743
3,8.0,12.0,20,2065.524803723131,1985.5248037231308,0.009983791640329902
3,8.0,12.0,20,2066.033782139876,1986.0337821398762,0.010017414908311907
3,8.0,12.0,20,2066.542760556621,1986.542760556621,0.01005606453547999
3,8.0,12.0,20,2067.051738973367,1987.0517389733668,0.010096377819811134
3,8.0,12.0,20,2067.5607173901117,1987.5607173901117,0.01013505420222574
3,8.0,12.0,20,2068.069695806857,1988.069695806857,0.010169257291046787
3,8.0,12.0,20,2068.5786742236023,1988.5786742236023,0.010196937482237699
3,8.0,12.0,20,2069.087652640347,1989.0876526403472,0.010217010260185642
3,8.0,12.0,20,2069.596631057093,1989.596631057093,0.010229353524789757
3,8.0,12.0,20,2070.105609473838,1990.1056094738378,0.01023462728761225
3,8.0,12.0,20,2070.614587890583,1990.6145878905832,0.010233961541782726
3,8.0,12.0,20,2071.1235663073285,1991.1235663073285,0.010228591787266187
3,8.0,12.0,20,2071.6325447240733,1991.6325447240733,0.010219536347626025
3,8.0,12.0,20,2072.141523140819,1992.1415231408191,0.01020739937370743
3,8.0,12.0,20,2072.650501557564,1992.650501557564,0.010192349341967163
3,8.0,12.0,20,2073.1594799743093,1993.1594799743093,0.01017427346439063
3,8.0,12.0,20,2073.6684583910546,1993.6684583910546,0.010153057737796897
3,8.0,12.0,20,2074.1774368077995,1994.1774368077995,0.010128905570765998
3,8.0,12.0,20,2074.686415224545,1994.6864152245448,0.010102596328648256
3,8.0,12.0,20,2075.19539364129,1995.1953936412901,0.010075602123291283
3,8.0,12.0,20,2075.7043720580355,1995.7043720580355,0.010050020997027507
3,8.0,12.0,20,2076.213350474781,1996.2133504747808,0.010028334532060857
3,8.0,12.0,20,2076.7223288915256,1996.7223288915256,0.010013042705231122
3,8.0,12.0,20,2077.231307308271,1997.231307308271,0.01000625629703667
3,8.0,12.0,20,2077.7402857250163,1997.7402857250163,0.01000933191842808
3,8.0,12.0,20,2078.2492641417616,1998.2492641417616,0.010022618979733383
3,8.0,12.0,20,2078.758242558507,1998.758242558507,0.010045359500154094
3,8.0,12.0,20,2079.267220975252,1999.2672209752518,0.01007575005552791
3,8.0,12.0,20,2079.776199391997,1999.7761993919971,0.01011114791779224
3,8.0,12.0,20,2080.2851778087424,2000.2851778087424,0.010148384210193848
3,8.0,12.0,20,2080.7941562254873,2000.7941562254873,0.010184135890092231
3,8.0,12.0,20,2081.303134642233,2001.303134642233,0.010215304283371347
3,8.0,12.0,20,2081.812113058978,2001.812113058978,0.010239349924519947
3,8.0,12.0,20,2082.3210914757233,2002.3210914757233,0.010254541935116126
3,8.0,12.0,20,2082.8300698924686,2002.8300698924686,0.010260095522926579
3,8.0,12.0,20,2083.3390483092135,2003.3390483092135,0.01025619201659359
3,8.0,12.0,20,2083.8480267259592,2003.8480267259592,0.010243897749048008
3,8.0,12.0,20,2084.357005142704,2004.357005142704,0.010225014336861028
3,8.0,12.0,20,2084.8659835594494,2004.8659835594494,0.010201897204239052
3,8.0,12.0,20,2085.3749619761948,2005.3749619761948,0.010177269324730414
3,8.0,12.0,20,2085.8839403929396,2005.8839403929396,0.010154037184754166
3,8.0,12.0,20,2086.3929188096854,2006.3929188096854,0.01013509567240512
