DFT_energy_eV_atom,ML_energy_eV_atom
0.013559970604371863,0.007822751238046877
0.013251502964370943,0.008348141863046443
0.00879075416437125,0.005741696550546571
0.0076719130443709815,0.006912106706796983
0.0028093172043712755,0.003987302019296202
-0.0010335275556290213,0.000921872331796969
-0.00329255351562896,-0.0020937526682036633
-0.005269788635628991,-0.004716799543203365
-0.007114418515628884,-0.006850588605703756
-0.00614924551562801,-0.006027346418203017
-0.004619192315629128,-0.004575197980703827
-0.0054382288356285,-0.005307131574453727
-0.006025551715628907,-0.005266604230703464
-0.0026136901956288483,-0.0023476589182029883
-0.0015687193556281898,-0.0022910182932029954
0.001064344924371241,-6.201438695363493e-05
7.96592437168897e-06,-0.0010576198557030736
-0.00024160563562869442,-0.0015678737619531091
-0.0019227038356284254,-0.002896487043203777
-0.0037201166756286597,-0.003483401105703443
-0.0026668641156293305,-0.001641604230703031
-0.0006462073156283665,0.0003266574880465001
0.010517669204372027,0.003924802019296791
0.009583839084370993,0.003787594988046372
0.00601906592437107,0.0023603488942969264
0.005118404924371767,0.00348437233179677
0.005046734204371184,0.004544430925546905
0.003572303284371081,0.0028906223317965996
0.0035774348843720105,0.002910153581797026
0.00028998716437200756,0.00039452858179700456
0.0008981163643717593,0.0015004856130467203
0.0009132727243716943,0.0016010715505467843
0.0019236004843721233,0.0024291965505467417
0.0028788017243721598,0.00327245826929623
0.003248392484371365,0.003498044206796891
0.0028408059243716366,0.003585934831797033
0.0023367972443715246,0.0032568332692965996
0.00329211304437127,0.003931149675546308
0.004132714444371466,0.004567380144296251
0.00291244684437153,0.0023447238942964077
0.005111600084371837,0.0036489231130465427
0.0033321102443721884,0.0021494113942965853
0.005764983484371378,0.0051381809255461874
0.004939871804371165,0.004448727800546948
-0.0032802212756282145,-0.002557131574453031
-0.0010836566356289268,-0.0001870143869533436
-0.0034529440756285723,-0.00243603782445323
-0.003419877595629117,-0.002845217511953102
-0.0027804265956286045,-0.0018237331369537202
-0.0018722460756288584,-0.0015009792307036918
-0.0035931729956288905,-0.00257226829320345
-0.002637135035628013,-0.001959475324453841
0.02412977692437135,0.014704587175546457
0.01034055912437104,0.005414059831796436
0.02013458044437133,0.012958005144296791
0.018636625604371737,0.011238766863046479
0.021621994364370956,0.015849118425546926
0.019901488684372026,0.01233593483179618
0.013298730684371485,0.006818844988046635
0.021504178284371456,0.015303219988046735
0.015476972244370835,0.009087399675546948
0.009988478564371128,0.004299313738046706
0.003869949204371892,-0.0018774440744531162
0.0029918874443710664,-0.0015717800119530168
0.0031568911243713416,-0.0035376003244538268
0.008100362684371198,0.0012783176442967559
0.013098483484371037,0.00722167701929699
0.009108378484371293,0.003231442644296756
0.004843071724371484,-0.0014335964182032868
0.0057813308443712685,-0.0005249050119537912
0.004159214324372051,-0.0017749050119535426
0.009586074444371206,0.00369823951929682
0.002215210404370893,-0.004013674543203116
0.001828534604371157,-0.0038706081369532797
0.00411095416437135,-0.000976565168203436
0.005525074644371131,-0.0015371120432030594
0.007133498364371604,0.000305173113046564
0.03771262484437088,0.0393276340505464
0.028705987684372047,0.030992673113046543
0.021826874644371053,0.023080563738046678
0.021706996004371426,0.02171825905054625
0.021234512324372012,0.02060400123804662
0.022354357084371834,0.02222216530054677
0.01879378004437182,0.02011816139429623
0.018818837884372108,0.019546384050546983
0.017424530724371223,0.01883788795679653
0.016150625124371487,0.016585446550546834
0.014177880524371744,0.014131344988046912
0.02043406396437142,0.017913571550546514
0.011670273404371656,0.012398923113046578
0.012207515844371741,0.013071774675546877
0.016255114484371447,0.01544726295679677
0.01602740188437135,0.01431884498804692
0.016887156164370865,0.017008298113046827
0.015536339204371252,0.015772458269296408
0.01668064040437134,0.01686474342554689
0.00961197156437077,0.011020505144296422
0.015452859964371513,0.01517480201929633
0.01400879060437088,0.014722165300546486
0.014113182564371662,0.013460934831796223
0.013680548404370718,0.012403317644296585
0.011641335124370933,0.01170898170679635
0.013301447924371601,0.013173337175546251
0.013568461644371865,0.013185055925546862
0.015908201084371854,0.015511227800546479
0.010616347044370755,0.010374997331796365
0.014007949764371475,0.012644528581796877
0.008357424244371359,0.008558591081796685
0.010030273924370725,0.009825680925546365
0.009740774124371576,0.009250485613046422
0.012172917044371623,0.012330563738046862
0.009413554204371621,0.010391110613046983
0.009951712644371113,0.010709469988047005
0.008268230564371315,0.008138180925546301
0.013628651164371064,0.012302731706796521
0.011429153324371555,0.011407223894296159
0.0053103590843717186,0.005311032488046763
0.011254815724370815,0.009714841081796877
0.011116563284371495,0.01030370826929694
0.007238012244370928,0.00583398170679672
0.014286029524370747,0.01184618873804677
0.011536278404371103,0.011966305925546372
0.010187385364371693,0.008606930925546763
0.011598814164371696,0.011762692644296635
0.0107920145643714,0.010044430925546521
0.01084251676437109,0.008995114519296799
0.010528463004370714,0.00954101295679699
0.006113888524371447,0.0063427707692964574
0.010136705604371521,0.011300778581796678
0.010852727964371311,0.010876462175546386
0.008972866324371331,0.009243161394296706
0.011033479204371588,0.011249020769296791
0.011737349204371306,0.01144921608179672
0.013619199284371497,0.013167477800546834
0.00980106008437076,0.009677731706796422
0.008261741164371728,0.009051266863046692
0.011413157684371456,0.011194333269296308
0.008151512924371218,0.006942868425547033
0.009901645844371032,0.010205563738046486
0.01105221724437122,0.010051755144296237
0.012529093204371122,0.011012204363046507
0.014565780844371545,0.01440917701929667
0.009544175164371893,0.00951220436304645
0.007593707924371529,0.007126950456796344
0.015455543884371536,0.014674802019296607
0.0061499490843708315,0.006052731706796877
0.00619277620437142,0.007023923113046671
0.005257641204370778,0.006224606706796365
0.0034704525243718365,0.003590329363046152
0.01048157640437175,0.010479489519296337
0.009388516004371183,0.007983884050546841
0.013370394404371488,0.011514157488046628
0.006837882564371789,0.007004880144296344
0.008143339684371753,0.0071191379567965285
0.0035411147243715746,0.0032602512380464077
0.009510956884371424,0.009458005144296955
0.0055146281243718676,0.004496091081796827
0.004303360284371394,0.003399899675546436
0.00788713116437112,0.008171384050546848
0.003887464844370747,0.003590329363046152
0.008500402364371773,0.007993161394296955
0.011499474604371507,0.010407223894296713
0.007942710724371693,0.008926266863046983
0.00869351772437188,0.009342282488046472
0.006315028884371188,0.006707516863046159
0.004842361124371308,0.004301755144296315
0.0073894745643716675,0.007630368425546763
0.004517359164371015,0.004849118425546806
0.005010313484371309,0.006584958269296948
0.0031842295243720287,0.0044399387380469335
0.00918672552437183,0.010354001238046528
0.003970596844371954,0.005206540300546791
0.007609848004371145,0.00830859108179638
0.0066621890043707666,0.006844235613046479
0.008213982404370768,0.009663571550546202
0.010200288844371741,0.011297848894296969
0.003920009644371447,0.00530126686304655
0.009128430924371322,0.009064450456796713
0.012003010524371582,0.011828610613046742
0.0074041024843714,0.00687157936304672
0.0032539013643715364,0.004575192644296955
0.00405479428437161,0.004813962175546749
0.0034432147643714828,0.0034560520192963295
0.0031914028443713605,0.003900876238046358
0.006795717044371763,0.00652148170679645
0.0009941965643713857,0.0016000949880465853
0.006369890164371839,0.005502927019296777
0.006565417284371655,0.00513378639429618
0.00729830916437102,0.007275876238046486
0.006810954364371291,0.006805661394296614
0.00556663764437193,0.006064938738046699
0.005635729524371413,0.006307126238046301
0.005770256404371565,0.006382809831796621
0.006160923884371172,0.0076308567067968625
0.007751193964371517,0.009132809831796429
0.0043649332043713684,0.005553219988046365
0.002373645324371232,0.003868649675546898
0.004203961044370708,0.004297848894296408
0.0029704578043716623,0.005081052019296983
0.0018845769243709398,0.0019194309255468056
0.00947007856437132,0.009361325456796799
0.008819964324372265,0.008891598894297026
0.004756125004370837,0.004106442644296493
0.005560084764371531,0.006118161394296884
0.002016773204370992,0.0018793918630466422
0.0005793932043713923,0.0013847629567962372
0.0016720976843709323,0.0007817356130468411
0.003580651524371703,0.004465329363046777
0.0009684131643714622,0.0009907199880467843
0.004196809444371397,0.0055922824880463295
0.00040624472437134074,0.0005795871755465143
0.0036817836843709983,0.0033564426442964646
0.006646928604371105,0.005720212175546635
0.003129122164371445,0.003356930925546564
-0.0043074837956291745,-0.0036025417307037344
-0.0005434814356286566,-0.0006533229807033081
0.0009235157643709968,0.001205563738047033
-0.0030221218756283363,-0.0018427761057031589
-0.001653447155628207,0.0008471653005468482
0.0013388676843719693,0.0018818332692962514
-0.0019000768356285391,-0.0019287136057037912
-0.0014193811956291214,-0.0007529323557031731
-0.0026662610756291727,-0.0017021511057038197
-0.002927203435628911,-0.002454104230703358
0.0026665282843714166,0.0042719699880464646
-0.0014973580356283378,-0.0006547878244536065
-0.005358825115628463,-0.0037749050119533223
-0.0012644541556285915,-0.0005585964182035497
0.000238539044371322,0.0008872043630470117
-0.00020457779562921274,0.0012661106130469335
-0.0037498231156281037,-0.002842776105703493
-0.006258064195629132,-0.004617678449453599
-0.005087612955628984,-0.004503908918203514
0.0008176980443712623,0.0008798801442964077
-0.004003746315627943,-0.0034624050119536065
-0.0011560131156294062,-0.0007128932932030096
-0.0034506617956280294,-0.001509768293203706
-0.002105331275628508,-0.00048681907445313755
-0.0004001569956288975,0.0008120090505467914
-0.00631605591562856,-0.004824709699453145
-0.006286757595628245,-0.0052099636057034715
-0.001211426355628653,-0.0013681667307032797
0.0007404081643711535,5.368425546770084e-06
-0.00307278707562908,-0.0030703151682036633
-0.0027641477156281624,-0.0034526393869533933
-0.002914424635628521,-0.0019165065744530807
-0.0009176178756282738,-0.0006435573557030949
